Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m;Target speed, city;Target speed, coach
4227;9.2087;0;69.2779;33.9162;69.2779;3.5015;46.6;74
4228;12.8087;0;69.2779;36.4013;69.2779;7.1015;46.6;74
4229;16.4087;0;69.2779;39.227;69.2779;10.7015;46.6;74
4230;19.8659;0;69.2779;42.0577;69.2779;14.1969;46.6;74
4231;22.7899;0;69.2779;44.7162;69.2779;17.3193;46.6;74
4232;24.9553;0;69.2779;46.298;69.2779;20.1506;46.6;74
4233;26.9217;0;69.2779;46.6;69.2779;22.4902;46.6;74
4234;29.1722;0;69.2779;46.6;69.2779;24.3007;46.6;74
4235;31.1712;0;69.2779;46.6;69.2779;26.2122;46.6;74
4236;32.7368;0;69.2779;46.6;69.2779;28.3906;46.6;74
4237;34.4752;0;69.2779;46.6;69.2779;30.3318;46.6;74
4238;36.7028;0;69.2779;46.6;69.2779;31.9197;46.6;74
4239;39.3605;0;69.2779;46.6;69.2779;33.7201;46.6;74
4240;42.1557;0;69.2779;46.6;69.2779;35.9635;46.6;74
4241;44.7935;0;69.2779;46.6;69.2779;38.6108;46.6;74
4242;46.3277;0;69.2779;46.6;69.2779;41.4214;46.6;74
4243;46.6;0;69.2779;46.6;69.2779;44.1413;46.6;74
4244;46.6;0;69.2779;46.6;69.2779;46.033;46.6;74
4245;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4246;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4247;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4248;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4249;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4250;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4251;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4252;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4253;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4254;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4255;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4256;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4257;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4258;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4259;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4260;46.6;0;69.2779;46.6;69.2779;46.6;46.6;74
4261;46.6;0;69.2779;44.869;69.2779;46.6;46.6;74
4262;46.6;0;69.2779;41.338;69.2779;46.6;46.6;74
4263;46.6;1.1873;69.2779;37.738;69.2779;46.6;46.6;74
4264;46.6;4.1747;69.2779;34.138;69.2779;46.6;46.6;74
4265;46.6;7.7747;69.2779;30.538;69.2779;46.6;46.6;74
4266;46.6;11.3747;69.2779;26.938;69.2779;46.6;46.6;74
4267;46.6;14.7388;69.2779;23.338;69.2779;46.6;46.6;74
4268;46.6;17.2666;69.2779;19.738;69.2779;46.6;46.6;74
4269;46.4479;19.0641;69.2779;16.138;69.2779;46.6;46.6;74
4270;44.4958;20.8346;69.2779;12.538;69.2779;46.6;46.6;74
4271;40.8958;22.34;69.2779;8.938;69.2779;46.4658;46.6;74
4272;37.2958;23.2324;69.2779;5.4251;69.2779;44.5316;46.6;74
4273;33.6958;24.0021;69.2779;2;69.2779;40.9316;46.6;74
4274;30.0958;25.0603;69.2779;0.1439;69.2779;37.3316;46.6;74
4275;26.4958;26.4824;69.2779;0;69.2779;33.7316;46.6;74
4276;22.8958;28.3326;69.2779;0;69.2779;30.1316;46.6;74
4277;19.2958;30.3066;69.2779;0;69.2779;26.5316;46.6;74
4278;15.6958;31.9518;69.2779;0;69.2779;22.9316;46.6;74
4279;12.0958;33.5387;69.2779;0;69.2779;19.3316;46.6;74
4280;8.4958;35.4577;69.2779;0;69.2779;15.7316;46.6;74
4281;4.9934;37.6816;69.2779;0;69.2779;12.1316;46.6;74
4282;1.6455;40.1429;69.2779;0;69.2779;8.5408;46.6;74
4283;0;42.7634;69.2779;0;69.2779;5.0379;46.6;74
4284;0;45.2349;69.2779;0;69.2779;1.6628;45.2551;74
4285;0;46.4835;69.2779;0;69.2779;0;0;74
4286;0;46.6;69.2779;0;69.2779;0;0;74
4287;0;46.6;69.2779;0;69.2779;0;0;74
4288;0;46.6;69.2779;0;69.2779;0;0;74
4289;0;46.6;69.2779;0;69.2779;0;0;74
4290;0;46.6;69.2779;0;69.2779;0;0;74
4291;0;46.6;69.2779;0;69.2779;0;0;74
4292;0;46.6;69.2779;0;69.2779;0;0;74
4293;0;46.6;69.2779;0;69.2779;0;0;74
4294;0;46.6;69.2779;0;69.2779;0;0;74
4295;0;46.6;69.2779;0;69.2779;0;0;74
4296;0;46.6;69.2779;0;69.2779;0;0;74
4297;0;46.6;69.2779;0;69.2779;0;0;74
4298;0;46.6;69.2779;0;69.2779;0;0;74
4299;0;46.6;69.2779;0;69.2779;0;0;74
4300;0;46.6;69.2779;0;69.2779;0;0;74
4301;0;46.6;69.2779;0;69.2779;0;0;74
4302;0;46.6;69.2779;0;69.2779;0;0;74
4303;0;46.6;69.2779;0;69.2779;0;0;74
4304;0;46.6;69.2779;0.5688;69.2779;0;0;74
4305;0;46.6;69.2779;2.9375;69.2779;0;0;74
4306;0;46.6;69.2779;6.5375;69.2779;0;0;74
4307;0;46.6;69.2779;10.1375;69.2779;0;0;74
4308;0;46.6;69.2779;13.7375;69.2779;0;0;74
4309;0;46.6;69.2779;17.3375;69.2779;0;0;74
4310;0;45.4103;69.2779;20.9375;69.2779;0;0;74
4311;0;42.4753;69.2779;24.537;69.2779;0;0;74
4312;0;38.9847;69.2779;28.0127;69.2779;0;0;74
4313;0.7567;35.4942;69.2779;29.7944;69.2779;0;0;74
4314;3.3134;32.0036;69.2779;29.9;69.2779;0;0;74
4315;6.9134;28.513;69.2779;29.9;69.2779;0.7719;12.8229;74
4316;10.5134;25.0225;69.2779;29.9;69.2779;3.3439;29.9;74
4317;14.1134;21.5319;69.2779;29.9;69.2779;6.9439;29.9;74
4318;17.7134;18.0413;69.2779;29.9;69.2779;10.5439;29.9;74
4319;21.3134;14.5507;69.2779;29.9;69.2779;14.1439;29.9;74
4320;24.9095;11.0602;69.2779;29.9;69.2779;17.7439;29.9;74
4321;28.2215;7.6046;69.2779;28.7496;69.2779;21.3439;29.9;74
4322;29.8188;4.225;69.2779;25.7992;69.2779;24.9397;29.9;74
4323;29.9;1.2778;69.2779;22.1992;69.2779;28.2385;29.9;74
4324;29.9;0;69.2779;18.5992;69.2779;29.8207;29.9;74
4325;29.9;0;69.2779;14.9992;69.2779;29.9;29.9;74
4326;29.9;0;69.2779;12.0496;69.2779;29.9;29.9;74
4327;29.9;0;69.2779;10.9;69.2779;29.9;29.9;74
4328;29.9;0;69.2779;10.9;69.2779;29.9;29.9;74
4329;29.9;0;69.2779;10.9;69.2779;29.9;29.9;74
4330;28.5617;0;69.2779;10.9;69.2779;29.9;29.9;74
4331;25.4233;0;69.2779;10.9;69.2779;29.9;29.9;74
4332;21.8233;0;69.2779;10.9;69.2779;28.5464;29.9;74
4333;18.2233;0;69.2779;10.9;69.2779;25.3928;29.9;74
4334;14.6233;0;69.2779;12.2226;69.2779;21.7928;29.9;74
4335;11.8617;0;69.2779;15.3453;69.2779;18.1928;29.9;74
4336;10.9;0;69.2779;18.9453;69.2779;14.5967;29.9;74
4337;10.9;0;69.2779;22.5453;69.2779;11.8503;21.4636;74
4338;10.9;0;69.2779;25.6226;69.2779;10.9;10.9;74
4339;10.9;0;69.2779;26.9;69.2779;10.9;10.9;74
4340;10.9;0;69.2779;26.9;69.2779;10.9;10.9;74
4341;10.9;0;69.2779;26.9;69.2779;10.9;10.9;74
4342;10.9;0;69.2779;26.9;69.2779;10.9;10.9;74
4343;12.1554;0;69.2779;26.9;69.2779;10.9;10.9;74
4344;15.2107;0;69.2779;25.3698;69.2779;10.9;10.9;74
4345;18.8107;0;69.2779;22.0395;69.2779;12.4258;24.463;74
4346;22.4107;0;69.2779;18.4395;69.2779;15.7517;26.9;74
4347;25.5024;0;69.2779;14.8395;69.2779;19.3517;26.9;74
4348;26.847;0;69.2779;11.2395;69.2779;22.9517;26.9;74
4349;26.9;0;69.2779;7.6795;69.2779;25.8258;26.9;74
4350;26.9;0;69.2779;4.1932;69.2779;26.9;26.9;74
4351;26.9;0;69.2779;1.2335;69.2779;26.9;26.9;74
4352;26.9;0;69.2779;0;69.2779;26.9;26.9;74
4353;25.3068;0;69.2779;0;69.2779;26.9;26.9;74
4354;21.9232;1.1423;69.2779;0;69.2779;26.9;26.9;74
4355;18.3426;4.0845;69.2779;0;69.2779;25.1666;26.9;74
4356;14.762;7.6845;69.2779;0;69.2779;21.6331;26.9;74
4357;11.1813;11.2845;69.2779;0;69.2779;18.0331;26.9;74
4358;7.6276;14.8845;69.2779;0;69.2779;14.4331;26.9;74
4359;4.1673;18.4845;69.2779;0;69.2779;10.8331;26.9;74
4360;1.2352;22.0845;69.2779;0;69.2779;7.2814;26.9;74
4361;0;25.5346;69.2779;0;69.2779;3.8034;26.9;74
4362;0;28.457;69.2779;0;69.2779;1.0386;16.1851;74
4363;0;29.8146;69.2779;0;69.2779;0;0;74
4364;0;29.9;69.2779;0;69.2779;0;0;74
4365;0;29.9;69.2779;0;69.2779;0;0;74
4366;0;29.9;69.2779;0;69.2779;0;0;74
4367;0;29.9;69.2779;0;69.2779;0;0;74
4368;0;29.9;69.2779;0;69.2779;0;0;74
4369;0;29.9;69.2779;0;69.2779;0;0;74
4370;0;29.9;69.2779;0;69.2779;0;0;74
4371;0;28.2027;69.2779;0;69.2779;0;0;74
4372;0;24.7053;69.2779;0;69.2779;0;0;74
4373;0;21.1053;69.2779;0;69.2779;0;0;77.6774
4374;0;17.5053;69.2779;0;69.2779;0;0;84
4375;0;13.9053;69.2779;0;69.2779;0;0;84
4376;0;11.5027;69.2779;0;69.2779;0;0;84
4377;0;10.9;69.2779;0;69.2779;0;0;84
4378;0;10.9;69.2779;0;69.2779;0;0;84
4379;0;10.9;69.2779;0;69.2779;0;0;84
4380;0;10.9;69.2779;0;69.2779;0;0;84
4381;0;10.9;69.2779;0;69.2779;0;0;84
4382;0;10.9;69.2779;0;69.2779;0;0;84
4383;0;10.9367;69.2779;0;69.2779;0;0;84
4384;0;12.4125;69.2779;0;69.2779;0;0;84
4385;0;15.6516;69.2779;0;69.2779;0;0;84
4386;0;19.2516;69.2779;0;69.2779;0;0;84
4387;0;22.836;69.2779;0;69.2779;0;0;84
4388;0;25.7601;69.2779;0;69.2779;0;0;84
4389;0;26.9;69.2779;0;69.2779;0;0;84
4390;0;26.9;69.2779;1.5938;69.2779;0;0;84
4391;0;26.9;69.2779;4.9876;69.2779;0;0;84
4392;0;26.9;69.2779;8.5876;69.2779;0;0;84
4393;0;26.7439;69.2779;12.1876;69.2779;0;0;84
4394;0;24.8206;69.2779;15.7876;69.2779;0;0;84
4395;0;21.2861;69.2779;19.3876;69.2779;0;0;84
4396;0;17.7516;69.2779;22.9876;69.2779;0;0;84
4397;0;14.2172;69.2779;26.5639;69.2779;0;0;84
4398;0;10.6827;69.2779;29.7373;69.2779;0;0;84
4399;1.5697;7.19;69.2779;31.3673;69.2779;0;0;84
4400;4.9395;3.7814;69.2779;31.6;69.2779;0;0;84
4401;8.5395;1.0492;69.2779;31.6;69.2779;1.797;31.547;84
4402;12.1395;0;69.2779;31.6;69.2779;5.394;31.6;84
4403;15.7395;0;69.2779;31.6;69.2779;8.994;31.6;84
4404;19.3395;0;69.2779;31.6;69.2779;12.594;31.6;84
4405;22.9395;0;69.2779;32.6572;69.2779;16.194;31.6;84
4406;26.5168;0;69.2779;35.2562;69.2779;19.794;31.6;84
4407;29.6984;0;69.2779;37.049;69.2779;23.394;31.6;84
4408;31.3513;0;69.2779;37.3;69.2779;26.9616;31.6;84
4409;31.6;0;69.2779;37.3;69.2779;30.0665;31.6;84
4410;31.6;0;69.2779;37.3;69.2779;31.5019;31.6;84
4411;31.6;0;69.2779;37.3;69.2779;31.6;31.6;84
4412;31.6;0;69.2779;37.3;69.2779;31.6;31.6;84
4413;31.6;0;69.2779;37.3;69.2779;31.6;31.6;84
4414;32.3686;0;69.2779;37.3;69.2779;31.6;31.6;84
4415;34.3906;0;69.2779;37.3;69.2779;31.6023;31.6175;84
4416;36.467;0;69.2779;37.3;69.2779;32.5515;37.3;84
4417;37.295;0;69.2779;37.3;69.2779;34.8138;37.3;84
4418;37.3;0;69.2779;37.3;69.2779;36.7147;37.3;84
4419;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4420;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4421;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4422;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4423;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4424;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4425;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4426;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4427;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4428;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4429;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4430;37.3;0;69.2779;37.3;69.2779;37.3;37.3;84
4431;37.3;0;69.2779;35.623;69.2779;37.3;37.3;84
4432;37.3;0;69.2779;32.2836;69.2779;37.3;37.3;84
4433;37.3;0;69.2779;30.5105;69.2779;37.3;37.3;84
4434;37.3;0;69.2779;30.4;69.2779;37.3;37.3;84
4435;37.3;0;69.2779;30.4;69.2779;37.3;37.3;84
4436;37.3;0;69.2779;30.4;69.2779;37.3;37.3;84
4437;37.3;0;69.2779;30.4;69.2779;37.3;37.3;84
4438;37.3;0;69.2779;29.6541;69.2779;37.3;37.3;84
4439;37.3;0;69.2779;27.1478;69.2779;37.3;37.3;84
4440;35.6471;1.758;69.2779;23.6269;69.2779;37.3;37.3;84
4441;32.3778;5.3159;69.2779;20.106;69.2779;37.2198;37.3;84
4442;30.5807;8.9159;69.2779;16.5852;69.2779;35.3397;37.3;84
4443;30.4;12.5159;69.2779;13.0643;69.2779;31.9751;37.3;84
4444;30.4;16.1159;69.2779;9.5434;69.2779;30.4053;30.4273;84
4445;30.4;19.7159;69.2779;6.0812;69.2779;30.4;30.4;84
4446;30.4;23.2589;69.2779;2.7311;69.2779;30.4;30.4;84
4447;29.7617;26.4998;69.2779;0.5414;69.2779;30.4;30.4;84
4448;27.363;29.3521;69.2779;0;69.2779;30.4;30.4;84
4449;23.8421;31.1533;69.2779;0;69.2779;29.5268;30.4;84
4450;20.3213;31.6;69.2779;0;69.2779;26.8931;30.4;84
4451;16.8004;31.6;69.2779;0;69.2779;23.3722;30.4;84
4452;13.2795;31.6;69.2779;0;69.2779;19.8513;30.4;84
4453;9.7586;31.6;69.2779;0;69.2779;16.3304;30.4;84
4454;6.3004;31.6;69.2779;0;69.2779;12.8096;30.4;84
4455;2.9269;32.202;69.2779;0;69.2779;9.2887;30.4;84
4456;0.6257;33.6772;69.2779;0;69.2779;5.8346;30.4;84
4457;0;35.4935;69.2779;0;69.2779;2.4926;30.4;84
4458;0;36.8683;69.2779;0.1288;69.2779;0.4222;7.7859;84
4459;0;37.3;69.2779;2.0575;69.2779;0;0;84
4460;0;37.3;69.2779;5.6575;69.2779;0;0;84
4461;0;37.3;69.2779;9.2575;69.2779;0;0;84
4462;0;37.3;69.2779;12.8575;69.2779;0;0;84
4463;0;37.3;69.2779;16.4575;69.2779;0;0;84
4464;0;37.3;69.2779;20.0575;69.2779;0;0;84
4465;0;37.3;69.2779;23.6575;69.2779;0;0;84
4466;0;37.3;69.2779;27.2195;69.2779;0;0;84
4467;0.0479;37.3;69.2779;29.7376;69.2779;0;0;84
4468;1.8957;37.3;69.2779;30.4969;69.2779;0;0;84
4469;5.4957;37.3;69.2779;30.5;69.2779;0.259;4.3885;84
4470;9.0957;37.3;69.2779;30.5;69.2779;2.318;30.5;84
4471;12.6957;37.3;69.2779;30.5;69.2779;5.918;30.5;78.8929
4472;16.2957;37.3;69.2779;29.6108;69.2779;9.518;30.5;74
4473;19.8957;37.3;69.2779;26.9217;69.2779;13.118;30.5;74
4474;23.4195;37.3;69.2779;23.3217;69.2779;16.6301;30.5;74
4475;26.6128;37.3;69.2779;19.7217;69.2779;20.122;30.5;74
4476;29.2267;37.3;69.2779;16.5108;69.2779;23.4732;30.5;74
4477;30.4356;37.3;69.2779;15.192;69.2779;26.5052;30.5;74
4478;30.5;37.3;69.2779;16.9456;69.2779;29.063;30.5;74
4479;30.5;37.3;69.2779;20.4072;69.2779;30.3302;30.5;74
4480;30.5;37.3;69.2779;24.0072;69.2779;30.5;30.5;74
4481;29.7144;35.5359;69.2779;27.5617;69.2779;30.5;30.5;74
4482;27.1287;32.2676;69.2779;30.7788;69.2779;30.5;30.5;74
4483;23.5287;30.5817;69.2779;33.3978;69.2779;29.481;30.5;74
4484;19.9287;30.4;69.2779;35.6923;69.2779;26.6621;30.5;74
4485;16.6981;30.4;69.2779;37.0152;69.2779;23.0621;30.5;74
4486;15.1838;30.4;69.2779;37.2;69.2779;19.4621;30.5;74
4487;16.1992;30.4;69.2779;37.2;69.2779;16.4106;30.5;74
4488;18.9741;29.8035;69.2779;37.2;69.2779;15.1296;16.1895;74
4489;22.1754;27.4466;69.2779;37.2;69.2779;16.3465;36.661;74
4490;24.918;23.9257;69.2779;37.2;69.2779;19.3312;37.2;74
4491;27.5173;20.4048;69.2779;37.2;69.2779;22.5169;37.2;74
4492;30.1104;16.8839;69.2779;37.2;69.2779;25.2404;37.2;74
4493;32.0135;13.3631;69.2779;37.2;69.2779;27.8955;37.2;74
4494;33.4607;9.8422;69.2779;37.2;69.2779;30.3758;37.2;74
4495;35.0547;6.3819;69.2779;37.2;69.2779;32.2246;37.2;74
4496;36.5468;3.0065;69.2779;37.2;69.2779;33.7723;37.2;74
4497;37.2;0.6654;69.2779;37.2;69.2779;35.441;37.2;74
4498;37.2;0;69.2779;37.2;69.2779;36.7548;37.2;74
4499;37.2;0;69.2779;37.2;69.2779;37.2;37.2;74
4500;37.2;0;69.2779;36.7604;69.2779;37.2;37.2;74
4501;37.2;0;69.2779;34.5209;69.2779;37.2;37.2;74
4502;37.2;0;69.2779;30.9209;69.2779;37.2;37.2;74
4503;37.2;0;69.2779;27.3209;69.2779;37.2;37.2;74
4504;37.2;0;69.2779;23.7209;69.2779;37.2;37.2;74
4505;37.2;0;69.2779;20.1209;69.2779;37.2;37.2;74
4506;37.2;0;69.2779;16.5209;69.2779;37.2;37.2;74
4507;37.2;0;69.2779;12.9209;69.2779;37.2;37.2;74
4508;37.2;0.0051;69.2779;9.3209;69.2779;37.2;37.2;74
4509;37.2;1.8103;69.2779;5.7977;69.2779;37.2;37.2;74
4510;36.1609;5.4103;69.2779;2.3679;69.2779;37.2;37.2;74
4511;33.3218;9.0103;69.2779;0.3306;69.2779;37.2;37.2;74
4512;29.7218;12.6103;69.2779;0;69.2779;36.0088;37.2;74
4513;26.1218;16.0702;69.2779;0;69.2779;33.0176;37.2;74
4514;22.5218;19.1128;69.2779;0;69.2779;29.4176;37.2;74
4515;18.9218;21.5521;69.2779;0;69.2779;25.8176;37.2;74
4516;15.3218;23.335;69.2779;0;69.2779;22.2176;37.2;74
4517;11.7218;24.8665;69.2779;0;69.2779;18.6176;37.2;74
4518;8.1528;26.573;69.2779;0;69.2779;15.0176;37.2;74
4519;4.6563;28.3863;69.2779;0;69.2779;11.4176;37.2;74
4520;1.4644;29.8267;69.2779;0;69.2779;7.8401;37.2;74
4521;0;30.4275;69.2779;0;69.2779;4.3559;37.2;74
4522;0;30.5;69.2779;0;69.2779;1.3246;28.8725;74
4523;0;28.844;69.2779;0;69.2779;0;0;74
4524;0;25.388;69.2779;0;69.2779;0;0;74
4525;0;21.788;69.2779;0;69.2779;0;0;74
4526;0;18.1929;69.2779;0;69.2779;0;0;74
4527;0;15.7489;69.2779;1.4513;69.2779;0;0;74
4528;0;15.2902;69.2779;4.7026;69.2779;0;0;74
4529;0;16.2773;69.2779;8.3026;69.2779;0;0;74
4530;0;18.1151;69.2779;11.9026;69.2779;0;0;74
4531;0;20.409;69.2779;15.5026;69.2779;0;0;74
4532;0;22.7261;69.2779;19.1026;69.2779;0;0;74
4533;0;24.488;69.2779;22.7026;69.2779;0;0;74
4534;0;25.964;69.2779;25.1013;69.2779;0;0;74
4535;0;27.6296;69.2779;25.7;69.2779;0;0;74
4536;0.2742;29.2548;69.2779;25.7;69.2779;0;0;74
4537;2.3484;30.3252;69.2779;25.7;69.2779;0;0;74
4538;5.9484;30.9669;69.2779;25.7;69.2779;0.4029;5.7531;74
4539;9.5484;31.6047;69.2779;25.7;69.2779;2.6059;25.7;74
4540;13.1484;32.2832;69.2779;25.7;69.2779;6.2059;25.7;74
4541;16.7484;32.9927;69.2779;25.7;69.2779;9.8059;25.7;74
4542;20.3484;33.7145;69.2779;25.7;69.2779;13.4059;25.7;74
4543;23.7419;34.4392;69.2779;25.7;69.2779;17.0059;25.7;74
4544;25.5177;35.1598;69.2779;25.7;69.2779;20.6059;25.7;74
4545;25.7;35.8789;69.2779;24.6085;69.2779;23.9552;25.7;74
4546;25.7;36.6101;69.2779;21.7169;69.2779;25.6022;25.7;74
4547;25.7;37.0901;69.2779;18.1169;69.2779;25.7;25.7;74
4548;25.7;37.2;69.2779;14.5169;69.2779;25.7;25.7;74
4549;25.7;37.2;69.2779;10.9169;69.2779;25.7;25.7;74
4550;25.7;37.2;69.2779;7.3445;69.2779;25.7;25.7;74
4551;25.7;37.2;69.2779;3.8774;69.2779;25.7;25.7;74
4552;25.7;37.2;69.2779;1.0913;69.2779;25.7;25.7;74
4553;25.7;36.4697;69.2779;0;69.2779;25.7;25.7;74
4554;25.7;34.0039;69.2779;0;69.2779;25.7;25.7;74
4555;23.9856;30.5328;69.2779;0;69.2779;25.7;25.7;74
4556;20.4712;27.0618;69.2779;0;69.2779;25.6568;25.7;74
4557;16.8712;23.5908;69.2779;0;69.2779;23.8137;25.7;74
4558;13.2712;20.1197;69.2779;0;69.2779;20.2137;25.7;74
4559;9.6712;16.6487;69.2779;0;69.2779;16.6137;25.7;74
4560;6.1421;13.1777;69.2779;0.2809;69.2779;13.0137;25.7;74
4561;2.6934;9.7066;69.2779;2.3619;69.2779;9.4137;25.7;74
4562;0.4869;6.2969;69.2779;5.9619;69.2779;5.8852;25.7;74
4563;0;2.9694;69.2779;9.5619;69.2779;2.462;25.7;74
4564;0;0.6581;69.2779;13.1619;69.2779;0.3836;5.8173;74
4565;0;0;69.2779;16.7619;69.2779;0;0;74
4566;0;0;69.2779;20.3619;69.2779;0;0;74
4567;0;0;69.2779;23.7177;69.2779;0;0;74
4568;0;0;69.2779;25.4368;69.2779;0;0;74
4569;0;0;69.2779;25.6;69.2779;0;0;74
4570;0.9304;0;69.2779;25.6;69.2779;0;0;74
4571;3.6607;0;69.2779;25.6;69.2779;0;0;74
4572;7.2607;0;69.2779;25.6;69.2779;1.0326;14.6854;74
4573;10.8607;0;69.2779;25.6;69.2779;3.8651;25.6;74
4574;14.4607;0;69.2779;25.6;69.2779;7.4651;25.6;74
4575;18.0607;0;69.2779;25.6;69.2779;11.0651;25.6;74
4576;21.6607;0;69.2779;25.6;69.2779;14.6651;25.6;74
4577;24.5304;0;69.2779;25.6;69.2779;18.2651;25.6;74
4578;25.6;0;69.2779;25.6;69.2779;21.8555;25.6;74
4579;25.6;0;69.2779;25.6;69.2779;24.6229;25.6;74
4580;25.6;1.0835;69.2779;25.6;69.2779;25.6;25.6;74
4581;25.6;3.9671;69.2779;25.6;69.2779;25.6;25.6;74
4582;25.6;7.5671;69.2779;25.6;69.2779;25.6;25.6;74
4583;25.6;11.1671;69.2779;25.6;69.2779;25.6;25.6;74
4584;25.6;14.7671;69.2779;25.6;69.2779;25.6;25.6;74
4585;25.6;18.3671;69.2779;25.6;69.2779;25.6;25.6;74
4586;25.6;21.9671;69.2779;25.6;69.2779;25.6;25.6;74
4587;25.6;24.7335;69.2779;25.6;69.2779;25.6;25.6;74
4588;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4589;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4590;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4591;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4592;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4593;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4594;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4595;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4596;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4597;25.6;25.7;69.2779;25.6;69.2779;25.6;25.6;74
4598;25.6;24.9762;69.2779;25.6;69.2779;25.6;25.6;74
4599;25.6;22.4525;69.2779;25.6;69.2779;25.6;25.6;74
4600;25.6;18.8525;69.2779;25.6;69.2779;25.6;25.6;74
4601;25.6;15.2525;69.2779;25.6;69.2779;25.6;25.6;74
4602;25.6;11.6525;69.2779;25.6;69.2779;25.6;25.6;74
4603;25.6;8.0791;69.2779;25.6;69.2779;25.6;25.6;74
4604;25.6;4.5862;69.2779;25.6;69.2779;25.6;25.6;74
4605;25.6;1.4333;69.2779;24.7948;69.2779;25.6;25.6;74
4606;25.6;0;69.2779;22.1896;69.2779;25.6;25.6;74
4607;25.6;0;69.2779;18.5896;69.2779;25.6;25.6;74
4608;25.6;0;69.2779;14.9896;69.2779;25.6;25.6;74
4609;25.6;0;69.2779;11.3896;69.2779;25.6;25.6;74
4610;25.6;0;69.2779;7.8004;69.2779;25.6;25.6;74
4611;25.6;0;69.2779;4.32;69.2779;25.6;25.6;74
4612;25.6;0;69.2779;1.3144;69.2779;25.6;25.6;74
4613;25.6;0;69.2779;0;69.2779;25.6;25.6;74
4614;25.6;1.7397;69.2779;0;69.2779;25.6;25.6;74
4615;24.1454;5.2795;69.2779;0;69.2779;25.6;25.6;74
4616;20.8907;8.8795;69.2779;0;69.2779;25.6;25.6;74
4617;17.2907;12.4795;69.2779;0;69.2779;24.0444;25.6;74
4618;13.6907;16.0476;69.2779;0;69.2779;20.6888;25.6;74
4619;10.0907;19.4505;69.2779;0;69.2779;17.0888;25.6;74
4620;6.5515;22.4478;69.2779;0;69.2779;13.4888;25.6;74
4621;3.095;24.6679;69.2779;0;69.2779;9.8888;25.6;74
4622;0.6888;25.5628;69.2779;0;69.2779;6.345;25.6;74
4623;0;25.6;69.2779;0;69.2779;2.91;25.6;74
4624;0;25.6;69.2779;0;69.2779;0.6094;9.224;74
4625;0;25.6;69.2779;0;69.2779;0;0;74
4626;0;25.6;69.2779;0;69.2779;0;0;74
4627;0;25.6;69.2779;0;69.2779;0;0;74
4628;0;25.6;69.2779;0;69.2779;0;0;74
4629;0;25.6;69.2779;0;69.2779;0;0;74
4630;0;25.6;69.2779;0;69.2779;0;0;74
4631;0;25.6;69.2779;0;69.2779;0;0;74
4632;0;25.6;69.2779;0;69.2779;0;0;74
4633;0;25.6;69.2779;0;69.2779;0;0;74
4634;0;25.6;69.2779;0;69.2779;0;0;74
4635;0;25.6;69.2779;0;69.2779;0;0;74
4636;0;25.6;69.2779;0;69.2779;0;0;74
4637;0;25.6;69.2779;0;69.2779;0;0;74
4638;0;25.6;69.2779;0;69.2779;0;0;74
4639;0;25.6;69.2779;0;69.2779;0;0;74
4640;0;25.6;69.2779;0;69.2779;0;0;74
4641;0;25.6;69.2779;0;69.2779;0;0;74
4642;0;25.6;69.2779;0;69.2779;0;0;74
