Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 7.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
1047;29;85;85;36;85;85;27;78.788;70.8687;40;85;38.0579;27;79.0461;75.5161;28.7636;84.3876;47.7295;35.8;85;32.2
1048;32;85;85;39;85;85;27;78.2451;71.4343;40;85;38.0579;27;78.6518;76.245;27.0212;83.9342;47.7363;38.4;85;32.2
1049;35;85;85;40;85;85;27;77.8159;72.0367;40;85;38.0579;27;78.2433;77.0652;27;83.4132;47.7424;39.8;85;32.2
1050;38;85;85;40;85;85;27;77.3665;72.6981;40;85;38.0579;27;77.8722;77.9805;27;82.8482;47.7478;40;85;32.2
1051;40;85;85;40;85;85;27;76.8758;73.4248;40;85;38.0579;27;77.5317;78.9472;27;82.2727;47.7528;40;85;32.2
1052;40;85;85;40;85;85;27;76.4035;74.2307;40;84.9896;38.0579;27;77.1772;79.9188;27;81.6957;47.7573;40;85;32.2
1053;40;85;85;40;85;85;27;75.9723;75.1126;38.8754;84.8769;38.0579;27;76.7976;80.9017;27;81.0784;47.7613;40;85;32.2
1054;40;85;85;40;85;85;27;75.5564;76.0226;35.9508;84.6166;38.0579;27;76.4097;81.9129;27;80.344;47.7649;40;85;32.2
1055;40;85;85;40;85;85;27;75.1196;76.9271;32.3508;84.3542;38.0579;27.3986;76.0228;82.9533;27;79.4607;47.7682;38.9;85;32.2
1056;40;85;85;40;85;85;27;74.4403;77.842;28.7976;84.2304;38.0579;28.8891;75.6097;84.0226;27;78.5179;47.7711;36.9;85;32.2
1057;40;85;85;40;85;85;27;73.137;78.7799;27.0222;84.1991;38.0579;31.2265;75.1054;84.545;27;77.6806;47.7738;36;85;32.2
1058;40;85;85;40;85;85;27.8915;71.7249;79.741;27;84.0924;38.0579;33.8167;74.4986;84.7231;27;77.0363;47.7762;36;85;32.2
1059;40;85;85;38;85;85;29.1251;71.0886;80.7249;27;83.7924;38.0579;36.5694;73.3462;84.9603;27;76.5053;47.7784;36;85;32.2
1060;40;85;85;35;85;85;29.7394;70.8718;81.7267;27;83.3029;38.0579;38.7704;72.2326;85;27;75.9524;47.7803;36.2;85;32.2
1061;39;85;85;31;85;85;31.5765;70.5615;82.7302;27;82.6934;38.0579;39.7815;72.0142;85;27;75.356;47.7821;36.9;85;32.2
1062;36;85;85;27;85;85;34.7114;70.2437;83.6222;27;82.0083;38.0579;40;72.3392;85;27.176;74.7733;47.7837;37.8;85;32.2
1063;32;85;85;24;85;85;37.218;70.04;83.8412;27;81.2671;38.0579;40;73.0317;85;28.2257;74.2299;47.7851;38.7;85;32.2
1064;29;85;85;20;85;85;38.5614;70.0786;83.5831;27;80.5042;38.0579;40;74.0075;85;30.1418;73.3853;47.7864;39.5;85;32.2
1065;25;85;85;17;85;85;39.4841;70.4295;83.8835;27;79.7429;38.0579;40;75.0246;85;32.3038;72.3457;47.7875;40;85;32.2
1066;22;85;85;13;85;85;40;71.102;84.6298;27;78.9715;38.0579;40;75.9085;85;34.6111;71.6838;47.7886;40;85;32.2
1067;18;85;85;10;85;85;40;72.0516;84.9957;27;78.1307;38.0579;40;76.747;85;37.0437;71.3057;47.7895;39.9;85;32.2
1068;14;85;85;6;85;85;40;73.0551;85;27;77.1505;38.0579;40;77.6809;85;39.1365;70.9623;47.7904;39.8;85;32.2
1069;11;85;85;3;85;85;40;73.9137;85;27;76.0476;38.0579;40;78.7638;85;39.9921;70.5991;47.7911;39.8;85;32.2
1070;7;85;85;1;85;85;40;74.6852;85;27;74.9404;38.0579;38.5549;79.9549;85;40;70.1547;47.7918;40;85;32.2
1071;4;85;85;0;85;85;40;75.5159;85;27.1761;73.8258;38.0579;35.3097;81.1734;85;40;69.6074;47.7925;38.8;85;32.2
1072;1;85;85;0;85;85;39.9831;76.483;85;28.0434;72.4719;38.0579;31.7097;82.3743;85;40;69.0169;47.793;35.9;85;32.2
1073;0;85;85;0;85;85;38.2119;77.5646;85;29.0406;71.1272;38.0579;28.1097;83.5556;85;40;68.4938;47.7935;32.3;85;32.2
1074;0;85;85;0;85;85;34.7031;78.686;85;29.9305;70.3102;38.0579;24.5097;84.4288;85;40;68.1734;47.794;28.8;84.8;32.2
1075;0;85;85;0;85;85;31.1943;79.7922;85;31.8924;69.811;38.0579;20.9097;84.7837;85;40;68.1521;47.7944;27;84.5;32.2
1076;0;85;85;0;85;85;27.6855;80.8737;85;34.6363;69.329;38.0579;17.3097;84.9256;85;40;68.4543;47.7948;27;84.1;32.2
1077;0;85;85;0;85;85;24.1767;81.9308;85;37.321;68.8918;38.0579;13.7097;85;85;39.2262;69.072;47.7951;27;83.9;32.2
1078;0;85;85;0;85;85;20.6679;82.9711;85;39.1159;68.4811;38.0579;10.1097;85;85;36.6524;69.8702;47.7954;27;83.8;32.2
1079;0;85;85;0;85;85;17.1591;83.4199;85;39.7961;68.0627;38.0579;6.5505;85;85;33.0524;70.6136;47.7957;27;83.6;32.2
1080;0;85;85;0;85;85;13.6504;83.2197;85;40;67.6241;38.0579;3.1169;85;85;29.4524;71.2342;47.7959;27;83.2;32.2
1081;0;85;85;0;85;85;10.1416;83.3831;85;40;67.1804;38.0579;0.7212;85;85;25.8524;71.8515;47.7962;27;82.7;32.2
1082;0;85;85;0;85;85;6.6835;84.0051;85;40;66.743;38.0579;0;85;85;22.2524;72.5863;47.7964;27;82;32.2
1083;0;85;85;0;85;85;3.3143;84.5118;85;40;66.3065;38.0579;0;85;85;18.6524;73.4736;47.7965;27;81.2;32.2
1084;0;85;85;0;85;85;0.8244;84.8304;85;40;65.8289;38.0579;0;85;85;15.0524;74.4725;47.8071;27;80.4;32.2
1085;0;85;85;0;85;85;0;84.9849;85;40;65.2605;38.0579;0;85;85;11.4524;75.5116;47.849;27;79.5;32.2
1086;0;85;85;0;85;85;0;85;85;39.3767;64.6156;38.0579;0;85;85;7.8524;76.5515;47.9316;27;78.7;32.2
1087;0;85;85;0;85;85;0;85;85;37.0227;63.9616;38.0579;0;85;85;4.3719;77.5859;48.0525;27;77.8;32.2
1088;0;85;85;0;85;85;0;85;85;33.5611;63.4017;38.0579;0;85;85;1.3457;78.61;47.5698;27;76.9;32.2
1089;0;85;85;0;85;85;0;85;85;30.0995;63.0541;38.0579;0;85;85;0;79.629;46.6132;27.2;75.8;32.2
1090;0;85;85;0;85;85;0;85;85;26.6378;62.9878;38.0579;0;85;85;0;80.6698;46.2581;28;74.5;32.2
1091;0;85;85;0;85;85;0;85;85;23.1762;63.215;38.0579;0;85;85;0;81.7383;46.434;29.7;72.9;32.2
1092;0;85;85;0;85;85;0;85;85;19.7146;63.7402;38.0579;0;85;85;0;82.7771;46.7096;31.8;71.6;32.2
1093;0;85;85;0;85;85;0;85;85;16.253;64.4745;38.0579;0;85;85;0;83.6556;47.0356;34;70.8;32.2
1094;0;85;85;0;85;85;0;85;85;12.7914;65.1907;38.0579;0;85;85;0;84.2598;47.406;36.3;70.2;32.2
1095;0;85;85;1;85;85;0;85;85;9.3298;65.7688;38.0579;0;85;85;0;84.5822;47.8051;38.5;69.5;32.2
1096;0;85;85;4;85;85;0;85;85;5.9392;66.2821;38.0579;0;85;85;0;84.5865;48.2345;39.8;68.8;32.2
1097;1;85;85;8;85;85;0;85;85;2.6242;66.8543;38.0579;0;85;85;0;84.7475;48.6928;40;68.1;32.2
1098;3;85;85;12;85;85;0;85;85;0.4845;67.5605;38.0579;0;85;84.9729;0;85;49.1686;40;67.4;32.2
1099;7;85;85;15;85;85;0;85;85;0;68.3953;38.0579;0;85;84.8594;0;85;49.6622;40;66.8;32.2
1100;10;85;85;17;85;85;0;85;84.9887;0;69.3012;38.0579;0;85;84.6539;0;85;50.1603;40;66.1;32.2
1101;14;85;85;18;85;85;0;85;84.9069;0;70.2172;38.0579;0;85;84.4;0;85;50.6507;40;65.4;32.2
1102;17;85;85;19;85;85;0;85;84.6995;0;71.1197;38.0579;0;85;84.128;0;85;51.1496;40;64.7;32.2
1103;18;85;85;20;85;85;0;85;84.3867;0;72.008;38.0579;0;85;83.8416;0;85;51.6723;40;64;32.2
1104;19;85;85;20;85;85;0;85;84.0227;0;72.8824;38.0579;0;85;83.5366;0;85;52.2238;38.8;63.3;32.2
1105;20;85;85;22;85;85;0;85;83.6441;0;73.7484;38.0579;0;85;83.2071;0;85;52.8154;35.8;62.6;32.2
1106;20;85;85;26;85;85;0;85;83.2555;0;74.6302;38.0579;1.0247;85;82.8581;0;85;53.4571;32.3;61.8;32.2
1107;21;85;85;29;85;85;0;85;82.8521;0;75.5407;38.0579;3.8493;85;82.5085;0;85;54.1471;28.8;61;32.2
1108;24;85;85;30;85;85;0;85;82.4265;0;76.4472;38.0579;7.2507;85;82.1752;0;85;54.8909;25.2;60;32.2
1109;28;85;85;30;85;85;0.909;85;81.9822;0;77.2553;38.0579;9.6595;85;81.8595;0;85;55.6949;21.7;59.1;32.2
1110;30;85;85;30;85;85;3.618;85;81.5362;0;77.8328;38.0579;12.2276;85;81.5471;0;85;56.391;18.2;58.2;32.2
1111;30;85;85;30;85;85;7.218;85;81.1055;0;78.156;38.0579;15.7884;85;81.2357;0;85;56.4424;14.7;57.2;32.2
1112;30;85;85;30;85;85;10.818;85;80.6945;0;78.4492;38.0579;18.2786;85;80.9253;0;85;56.5247;11.2;56.5;32.2
1113;30;85;85;30;85;85;14.418;85;80.2911;0;78.9976;38.0579;19.4844;85;80.616;0.3533;85;57.3053;7.7;56.3;32.2
1114;30;85;85;30;85;85;17.6284;85;79.8903;0;79.9051;38.0579;20;85;80.3077;2.5067;85;58.2786;4.3;56.7;32.2
1115;30;85;85;30;85;85;19.4642;85;79.492;0;81.1458;38.0579;20;85;80.0004;6.1067;85;59.2666;1.3;57.3;32.2
1116;30;85;85;30;85;85;19.9448;85;79.0963;0;82.47;38.0579;20.3161;85;79.6941;8.7698;85;60.2202;0;57.9;32.2
1117;30;85;85;30;85;85;20;85;78.703;0;83.1814;38.0579;21.6974;85;79.3889;11.073;85;61.1326;0;58.5;32.2
1118;30;85;85;30;85;85;20.031;85;78.3123;0;83.2595;38.0579;24.0407;85;79.0846;14.3131;85;61.9793;0;59;32.2
1119;30;85;85;30;85;85;21.269;85;77.9239;0;83.5816;38.0579;26.6864;85;78.7812;17.2943;85;62.7356;0;59.4;32.2
1120;30;85;85;30;85;85;24.2416;85;77.538;0;84.3995;38.0579;28.9761;85;78.4789;19.2377;85;63.4003;0;60;32.2
1121;30;85;85;30;85;85;27.6603;85;77.1545;0;84.9448;38.0579;29.9068;85;78.1774;20;85;64.0101;0;60.6;32.2
1122;30;85;85;30;85;85;29.6567;85;76.7733;0;85;38.0579;29.9576;85;77.877;20;85;64.6034;0;61.4;32.2
1123;30;85;85;30;85;85;30;85;76.3945;1.2731;85;38.0579;30;85;77.5775;20.0875;85;65.1861;0;62.3;32.2
1124;30;85;85;30;85;85;30;85;76.0181;4.2671;85;38.0579;30;85;77.2789;21.1413;85;65.7523;0;63.2;32.2
1125;30;85;85;30;85;85;30;85;75.6439;7.788;85;38.0579;30;85;76.9812;23.5679;85;66.2955;0;64.1;32.2
1126;30;85;85;30;85;85;30;85;75.272;10.3827;85;38.0579;30;85;76.6844;26.5108;85;66.8531;0;64.9;32.2
1127;30;85;85;30;85;85;30;85;74.9024;11.7896;85;38.0579;30;85;76.3885;28.8261;85;67.4651;0;65.8;32.2
1128;30;85;85;30;85;85;30;85;74.4532;13.8396;85;38.0579;30;85;76.0936;29.798;85;68.1345;0;66.6;32.2
1129;30;85;85;30;85;85;30;85;73.3822;17.0773;85;38.0579;30;85;75.7995;29.9685;85;68.8713;0;67.5;32.2
1130;30;85;85;30;85;85;30;85;71.8756;19.4387;85;38.0579;30;85;75.5062;30;85;69.6881;0;68.4;32.2
1131;30;85;85;30;85;85;30;85;71.1899;20;85;38.0579;30;85;75.2139;30;84.9966;70.5744;0;69.2;32.2
1132;30;85;85;30;85;85;30;85;71.2043;20;85;38.0579;30;85;74.9224;30;84.9703;71.4836;0;70.1;32.2
1133;30;85;85;30;85;85;30;85;71.2032;20.3492;85;38.0579;30;85;74.6317;30;84.9464;72.2143;0;71;32.2
1134;30;85;85;30;85;85;30;85;71.2022;21.3767;85;38.0579;30;85;74.3799;30;84.9726;72.4251;0;71.6;32.2
1135;30;85;85;30;85;85;30;85;71.2011;22.7744;85;38.0579;30;85;74.2283;30;85;72.6969;0;71.9;32.2
1136;30;85;85;30;85;85;30;85;71.2001;24.2025;85;38.0579;30;85;74.1973;30;85;73.4806;0;72.2;32.2
1137;30;85;85;29;85;85;30;85;71.1991;25.5988;85;38.0579;30;85;74.2836;29.6987;85;74.4001;0;72.6;32.2
1138;30;85;85;28;85;85;30;85;71.2259;26.9513;85;38.0579;30;85;74.4874;28.9465;85;75.37;0;72.9;32.2
1139;30;85;85;27;85;85;30;85;71.3405;28.252;85;38.0579;30;84.9478;74.8084;28.7156;85;76.3672;0;73.4;32.2
1140;29;85;85;27;85;85;30;85;71.5687;29.3929;85;38.0579;30;84.7823;75.2452;29.2627;85;77.3811;0.4;74.6;32.2
1141;27;85;85;27;85;85;30;85;71.9032;29.9488;85;38.0579;30;84.5865;75.797;29.7941;85;78.4054;2.6;75.8;32.2
1142;27;85;85;27;85;85;30;84.9757;72.3421;30;85;38.0579;30;84.4445;76.4642;29.9992;85;79.4396;6.2;76.9;32.2
1143;27;85;85;27;85;85;30;84.8068;72.8838;30;85;38.0579;30;84.3083;77.2253;30;85;80.4799;8.8;77.8;32.2
1144;27;85;85;27;85;85;30;84.5025;73.526;30;85;38.0613;29.8753;84.0747;78.0281;30;85;81.5009;11.1;78.8;32.2
1145;27;85;85;27;85;85;30;84.2201;74.2664;30;85;38.0851;29.5392;83.686;78.8473;30;85;82.5017;14.4;79.8;32.2
1146;27;85;85;27;85;85;30;83.9819;75.1043;29.841;85;38.1418;29.5614;83.2006;79.677;30;85;83.5682;17.3;80.8;32.2
1147;27;85;85;27;85;85;30;83.6995;76.0321;28.9568;85;38.2287;29.8975;82.7177;80.5139;30;85;84.5667;19.2;81.9;32.2
1148;27;85;85;27;85;85;30;83.2845;77;27.7279;84.9479;38.3432;30;82.3036;81.3667;30;85;84.9987;20;83;32.2
1149;27;85;85;27;85;85;30;82.7372;77.9684;27.7027;84.7796;38.4829;29.0873;81.9575;82.2315;29.4963;85;85;20;83.9;32.2
1150;27;85;85;27;85;85;30;82.1397;78.9315;28.5924;84.565;38.6361;27.5873;81.6181;83.1101;29.005;85;85;20.1;84.7;32.2
1151;27;85;85;27;85;85;29.748;81.589;79.8795;29.396;84.459;38.8032;27;81.2136;84.0011;29.2906;85;85;20.9;85;32.2
1152;27;85;85;27;85;85;28.248;81.1166;80.8238;29.8942;84.5322;38.4825;27;80.7393;84.7238;29.7784;85;85;22.3;85;32.2
1153;27;85;85;27;85;85;27;80.6907;81.7641;30;84.7125;37.2644;27;80.268;85;29.7237;84.9496;85;23.8;85;32.2
1154;27;85;85;27;85;85;27;80.2375;82.6976;30;84.893;36.096;27;79.9006;85;29.5726;84.7197;85;25.3;85;32.2
1155;27;85;85;27;85;85;27;79.7091;83.5151;30;84.987;35.7757;27;79.7172;85;29.8455;84.3438;85;26.7;85;32.2
1156;27;85;85;27;85;85;27;79.1387;83.6505;30;85;35.9074;27;79.7196;85;30;83.9871;85;28.1;85;32.2
1157;27;85;85;25;85;85;27;78.6065;83.3158;30;85;36.1132;27;79.8267;85;28.5;83.6723;85;29.4;85;32.2
1158;27;85;85;22;85;85;27;78.2143;83.5749;30;85;36.3491;27;79.9581;85;27;83.3163;85;30;85;32.2
1159;26;85;85;18;85;85;27;78.0172;84.3833;30;85;36.6104;27;80.0958;85;27;82.8294;85;30;85;32.2
1160;23;85;85;15;85;85;27;77.9847;84.9061;30;85;36.8963;27;80.3091;85;27;82.2022;85;30;85;32.2
1161;20;85;85;11;85;85;27;78.026;85;30;85;37.2079;27;80.6897;85;27;81.5169;85;30;85;32.2
1162;16;85;85;7;85;85;27;78.0781;85;30;85;37.5444;27;81.2633;85;27;80.8713;85;30;85;32.2
1163;12;85;85;4;85;85;27;78.1445;85;30;85;37.9046;27;82.0011;85;27;80.3005;85;30;85;32.2
1164;9;85;85;1;85;85;27;78.3076;85;30;85;38.2859;27;82.8562;85;27;79.7796;85;30;85;32.2
1165;5;85;85;0;85;85;27;78.6506;85;30;85;38.6693;27;83.8125;85;27;79.2391;85;30;85;32.2
1166;2;85;85;0;85;85;27;79.1785;85;30;85;39.0557;27;84.6559;85;27;78.6243;85;30;85;32.2
1167;0;85;85;0;85;85;27;79.8551;85;28.5779;85;39.4618;27;84.9972;85;27;77.9572;85;30;85;32.2
1168;0;85;85;0;85;85;27;80.6385;85;27.0779;85;39.8942;26.711;85;85;27;77.3139;85;29.9;85;32.2
1169;0;85;85;0;85;85;27;81.5234;85;27;84.9949;40.3551;24.6237;85;85;27;76.7926;85;29.9;85;32.2
1170;0;85;85;0;85;85;27;82.5392;85;27;84.8661;40.8524;21.0269;85;85;27;76.4583;85;29.8;85;32.2
1171;0;85;85;0;85;85;25.5728;83.71;85;27;84.463;41.3912;17.4301;85;85;27;76.2987;85;29.8;85;32.2
1172;0;85;85;0;85;85;22.3472;84.6677;85;27;83.8881;41.972;13.8333;85;85;27;76.2311;85;29.9;85;32.2
1173;0;85;85;0;85;85;18.7504;85;85;27;83.335;42.5901;10.2365;85;85;27;76.1834;85;30;84.9;32.2
1174;0;85;85;0;85;85;15.1536;85;85;27;82.8281;43.2491;6.6751;85;85;27;76.1414;85;30;84.7;32.2
1175;0;85;85;0;85;85;11.5568;85;85;27;82.2789;43.9528;3.2403;85;85;27;76.1673;85;30;84.4;32.2
1176;0;85;85;0;85;85;7.96;85;85;27;81.5973;44.7043;0.7843;85;85;25.8264;76.349;85;30;84.2;32.2
1177;0;85;85;0;85;85;4.4788;85;85;27;80.7795;45.5045;0;85;85;22.8544;76.718;85;30;84.2;32.2
1178;0;85;85;0;85;85;1.398;85;85;27;79.9034;46.357;0;85;85;19.2576;77.253;84.9926;30;84.2;32.2
1179;0;85;85;1;85;85;0;85;85;27;79.0666;47.2611;0;85;85;15.6608;77.9096;84.9348;29.6;84.4;32.2
1180;0;85;85;3;85;85;0;85;85;27;78.3084;48.2111;0;85;85;12.064;78.663;84.7655;29.3;84.4;32.2
1181;0;85;85;7;85;85;0;85;85;27;77.6044;49.2075;0;85;85;8.4672;79.5292;84.4628;29.6;84.5;32.2
1182;2;85;85;10;85;85;0;85;85;27;76.8911;50.2324;0;85;85;4.968;80.5417;84.0643;29.9;84.6;32.2
1183;5;85;85;14;85;85;0;85;85;27;76.1091;51.2319;0;85;85;1.6337;81.7167;83.6211;29.9;84.8;32.2
1184;9;85;85;16;85;85;0;85;85;27;75.267;52.175;0;84.9806;85;0;83.0492;83.1621;28.6;85;32.2
1185;12;85;85;17;85;85;0;85;85;27;74.4318;53.065;0;84.7981;85;0;84.3661;82.688;27.1;85;32.2
1186;16;85;85;19;85;85;0;85;85;26.1818;73.5414;53.8894;0;84.3554;85;0;84.9894;82.1943;27;85;32.2
1187;17;85;85;21;85;85;0;85;85;23.5652;72.3937;54.6311;0;83.8517;85;0;85;81.6777;27;85;32.2
1188;17;85;85;25;85;85;0;84.9621;85;19.9684;71.3555;55.2807;0;83.498;85;0;85;81.1428;27;85;32.2
1189;19;85;85;27;85;85;0;84.7048;85;16.3716;70.9962;55.842;0;83.3163;85;0;85;80.608;27;85;32.2
1190;23;85;85;28;85;85;0;84.1521;85;12.7748;71.0306;56.3499;0;83.2683;85;0;85;80.0893;27;85;32.2
1191;26;85;85;28;85;85;0;83.5424;85;9.178;71.0647;56.8348;0.9555;83.3644;85;0;85;79.5882;27;85;32.2
1192;28;85;85;28;85;85;0;83.0868;85;5.6538;71.1136;57.2999;3.711;83.6834;85;0;85;79.0911;27;85;32.2
1193;28;85;85;28;85;85;0.2948;82.8052;85;2.2564;71.2532;57.7447;7.1054;84.2571;85;0;85;78.5953;27;85;32.2
1194;28;85;85;28;85;85;2.3794;82.6568;85;0.2923;71.5565;58.1583;9.0487;84.802;85;0;85;78.1007;27;85;32.2
1195;28;85;85;28;85;85;5.9132;82.6539;85;0;72.0301;58.5478;11.0694;85;85;0;85;77.6074;27;84.9;32.2
1196;28;85;85;28;85;85;8.9573;82.8721;85;0;72.646;58.9533;14.5411;85;85;0;85;77.1153;27;84.5;32.2
1197;28;85;85;28;85;85;10.4148;83.3417;85;0;73.3633;59.3988;16.8695;85;85;0;85;76.6244;27;83.8;32.2
1198;28;85;85;28;85;85;11.25;83.9994;85;0;74.1606;59.4952;18.7198;85;85;0.041;85;76.1348;27;83.2;32.2
1199;28;85;85;26;85;85;13.7279;84.6614;85;0;75.052;59.0467;21.8418;85;85;1.8819;84.9872;75.6463;27;82.6;32.2
1200;28;85;85;22;85;85;17.3279;84.9801;85;0;76.0687;58.8;24.8544;85;85;5.4819;84.8282;75.1589;27;82;32.2
1201;27;85;85;18;85;85;20.1774;85;85;0;77.2248;59.2132;26.8548;85;85;8.0792;84.3593;74.6728;27;81.2;32.2
1202;23;85;85;15;85;85;21.4959;85;85;0;78.5134;59.9448;27.8213;85;85;9.95;83.6763;74.1877;27;80.3;32.2
1203;20;85;85;11;85;85;22.8118;85;85;0;79.9293;60.7109;28;85;85;12.8235;83.0379;73.3378;26.4;79.4;32.2
1204;17;85;85;8;85;85;25.6022;85;85;0;81.4725;61.4813;28;85;85;15.9599;82.5714;72.3654;23.9;78.4;32.2
1205;13;85;85;5;85;85;27.6729;85;85;0;82.9328;62.2682;28;85;85;17.9167;82.26;71.8476;20.3;77.5;32.2
1206;10;85;85;1;85;85;28;85;85;0;83.9803;63.0797;28;85;85;20.3022;82.0776;71.5677;16.8;76.7;32.2
1207;6;85;85;0;85;85;28;85;85;0;84.6661;63.9172;28;85;85;22.5732;82.0675;71.3174;13.2;75.9;32.2
1208;3;85;85;0;85;85;28;85;85;0;84.9807;64.78;28;85;85;24.5075;82.2991;71.0709;9.6;75.1;32.2
1209;1;85;85;0;85;85;28;85;85;1.4038;85;65.667;28;85;85;26.968;82.7683;70.8251;6;74;32.2
1210;0;85;85;0;85;85;28;85;85;4.4456;85;66.5762;28;85;85;28;83.3934;70.5799;2.6;72.7;32.2
1211;0;85;85;0;85;85;28;85;85;7.8756;85;67.4939;26.3326;85;85;28;84.0592;70.3351;0.5;71.7;32.2
1212;0;85;85;0;85;85;28;85;85;10.6886;85;68.4157;22.8651;85;85;28;84.6283;70.0909;0;71;32.2
1213;0;85;85;0;85;85;27.8173;85;85;11.9007;85;69.3436;19.2651;85;85;28;84.9348;69.8472;0;70.6;32.2
1214;0;85;85;0;85;85;25.8346;85;85;13.0088;85;70.2753;15.6651;85;85;28;85;69.604;0;70.3;32.2
1215;0;85;85;0;85;85;22.2346;85;85;15.7168;85;71.2121;12.0651;85;85;28;85;69.3612;0;70.1;32.2
1216;0;85;85;0;85;85;18.6346;85;85;19.3015;85;72.1405;8.4723;85;85;28;85;69.119;0;70;32.2
1217;0;85;85;0;85;85;15.0346;85;85;21.8992;84.9856;73.0387;4.9713;85;85;28;85;68.8837;0;69.8;32.2
1218;0;85;85;0;85;85;11.4346;85;85;23.0441;84.8196;73.9358;1.6315;85;85;27.2708;85;68.7063;0;69.7;32.2
1219;0;85;85;0;85;85;7.8579;85;85;24.4527;84.3123;74.9193;0;85;85;24.7711;85;68.6359;0;69.7;32.2
1220;0;85;85;0;85;85;4.3729;85;85;26.7603;83.4852;76.0289;0;85;85;21.2301;85;68.6757;0;69.9;32.2
1221;0;85;85;0;85;85;1.3323;85;85;28;82.5973;77.2282;0;85;85;17.6892;85;68.824;0;70.2;32.2
1222;0;85;85;0;85;85;0;85;85;28;81.8598;78.4441;0;85;85;14.1482;85;69.0808;0;70.7;32.2
1223;0;85;85;0;85;85;0;85;85;28;81.2959;79.6225;0;84.9243;85;10.6072;85;69.4461;0;71.3;32.2
1224;0;85;85;0;85;85;0;85;85;28;80.8668;80.7544;0;84.6012;85;7.1124;85;69.9197;0;71.9;32.2
1225;0;85;85;0;85;85;0;85;85;28;80.5755;81.8395;0;83.9532;85;3.6976;85;70.502;0;72.7;32.2
1226;0;85;85;0;85;85;0;85;85;28;80.4965;82.8783;0;83.1291;85;1.0035;85;71.193;1.3;73.6;32.2
1227;0;85;85;0;85;85;0;84.8954;85;28;80.6732;83.4848;0;82.3252;85;0;85;71.986;4.4;74.7;32.2
1228;0;85;85;0;85;85;0;84.4979;85;28;81.052;83.4477;0;81.6136;85;0;85;72.8338;7.4;75.9;32.2
1229;0;85;85;0;85;85;0;83.7556;85;26.4917;81.5318;83.33;0;80.955;85;0;85;73.7006;9.3;77.3;32.2
1230;0;85;85;0;85;85;0;82.831;85;23.1834;81.995;83.4863;0;80.3013;85;0;85;74.5829;11.4;78.8;32.2
1231;0;85;85;0;85;85;0;81.9216;85;19.5834;82.3079;83.7713;0;79.6737;85;0;85;75.4683;14.9;80.4;32.2
1232;0;85;85;0;85;85;0;81.106;85;15.9834;82.4303;84.0633;0;79.1057;85;0;85;76.367;16.9;82;32.2
1233;0;85;85;0;85;85;0;80.3505;85;12.3834;82.5579;84.353;0;78.6018;85;0;85;77.2798;18.6;83.7;32.2
1234;0;85;85;0;85;85;0;79.6045;85;8.7834;82.9678;84.6397;0;78.1909;85;0;85;78.1969;21.5;84.7;32.2
1235;0;85;85;0;85;85;0;78.8837;85;5.2742;83.7574;84.8908;0;77.9487;85;0;85;79.1198;23.4;85;32.2
1236;0;85;85;0;85;85;0;78.2218;85;1.8567;84.6121;84.9996;0;77.9204;85;0;85;80.0439;25.1;85;32.2
1237;0;85;85;2;85;85;0;77.6255;85;0.0742;84.9903;85;0;78.0642;85;0;85;80.9755;27.2;85;32.2
1238;0;85;85;6;85;85;0;77.1164;85;0;85;85;0;78.2982;85;0;84.9525;81.9324;28;85;32.2
1239;1;85;85;9;85;85;0;76.7663;85;0;85;85;0;78.6185;85;0;84.7006;82.9214;28;85;32.2
1240;4;85;85;10;85;85;0;76.6276;85;0;85;85;0;79.0947;85;0;84.1041;83.94;28;85;32.2
1241;7;85;85;10;85;85;0;76.6718;85;0;85;85;0;79.759;85;0;83.201;84.555;28;85;32.2
1242;10;85;85;10;85;85;0;76.8162;85;0;85;85;0;80.5423;85;0;82.1769;84.8225;28;85;32.2
1243;10;85;85;10;85;85;0;77.0349;85;0;85;85;0;81.3429;85;0;81.205;84.9958;28;85;32.2
1244;10;85;85;10;85;85;0;77.3897;85;0;85;85;0;82.1282;85;0;80.3223;85;28;84.7;32.2
1245;10;85;85;9;85;85;0;77.9333;85;0;85;85;0;82.9609;85;0;79.4762;85;27.8;84.2;32.2
1246;10;85;85;6;85;85;0;78.6196;85;0;85;85;0;83.8703;85;0;78.6354;85;25.9;83.3;32.2
1247;10;85;85;3;85;85;0;79.3448;85;0;85;85;0;84.659;85;0;77.8289;85;22.6;82.3;32.2
1248;8;85;85;1;85;85;0;80.0485;85;0;85;85;0.0809;84.9906;85;0;77.0841;85;19.2;81.4;32.2
1249;5;85;85;0;85;85;0;80.7722;85;0;85;84.9964;1.9619;85;85;0;76.3998;85;15.8;80.8;32.2
1250;2;85;85;0;85;85;0;81.5745;85;0;85;84.9575;5.5619;85;85;0;75.8159;85;12.4;80.2;32.2
1251;0;85;85;0;85;85;0.3962;82.4142;85;0;85;84.8433;8.046;85;85;0;75.4085;85;9;79.9;32.2
