Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 8.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
4421;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.005427;;;0.008943;;;0.027235
4422;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.006278;;;0.008943;;;0.027235
4423;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.007313;;;0.008943;;;0.027235
4424;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008125;;;0.008943;;;0.027235
4425;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.027235
4426;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.027235
4427;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.02649
4428;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.025896
4429;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.025134
4430;;;0.004017;;;0.004017;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.023833
4431;;;0.004017;;;0.002912;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.022761
4432;;;0.00353;;;0.001455;;;-0.0006;;;-0.031408;;;-0.008543;;;0.008943;;;0.021314
4433;;;0.001985;;;0.000117;;;-0.0006;;;-0.02971;;;-0.008543;;;0.008943;;;0.020043
4434;;;0.000647;;;-0.001256;;;-0.0006;;;-0.025214;;;-0.008543;;;0.008943;;;0.018931
4435;;;-0.000792;;;-0.002644;;;-0.0006;;;-0.02083;;;-0.008543;;;0.008943;;;0.017449
4436;;;-0.002133;;;-0.003995;;;-0.0006;;;-0.016351;;;-0.008543;;;0.008943;;;0.01625
4437;;;-0.00347;;;-0.005411;;;-0.0006;;;-0.012059;;;-0.008543;;;0.008943;;;0.015094
4438;;;-0.004859;;;-0.006553;;;-0.0006;;;-0.007611;;;-0.008543;;;0.008943;;;0.013648
4439;;;-0.006219;;;-0.006736;;;-0.0006;;;-0.003194;;;-0.008543;;;0.008943;;;0.01276
4440;;;-0.006736;;;-0.006736;;;-0.0006;;;0.001096;;;-0.008543;;;0.008943;;;0.011898
4441;;;-0.006736;;;-0.006736;;;-0.0006;;;0.004995;;;-0.008543;;;0.008943;;;0.010814
4442;;;-0.006736;;;-0.006736;;;-0.0006;;;0.005616;;;-0.008543;;;0.008943;;;0.009957
4443;;;-0.006736;;;-0.006736;;;-0.000632;;;0.005616;;;-0.008543;;;0.008943;;;0.009258
4444;;;-0.006736;;;-0.006736;;;-0.00151;;;0.005616;;;-0.008543;;;0.008943;;;0.009258
4445;;;-0.006736;;;-0.006736;;;-0.002393;;;0.005616;;;-0.008543;;;0.008943;;;0.009258
4446;;;-0.006736;;;-0.006736;;;-0.003205;;;0.00627;;;-0.008543;;;0.008943;;;0.009258
4447;;;-0.006736;;;-0.006736;;;-0.00415;;;0.007907;;;-0.008543;;;0.008943;;;0.009258
4448;;;-0.006736;;;-0.006736;;;-0.005085;;;0.009512;;;-0.008543;;;0.008943;;;0.009258
4449;;;-0.006736;;;-0.006736;;;-0.005927;;;0.011216;;;-0.008543;;;0.008943;;;0.009258
4450;;;-0.006736;;;-0.006736;;;-0.006754;;;0.012921;;;-0.008537;;;0.008943;;;0.009258
4451;;;-0.006736;;;-0.006736;;;-0.007566;;;0.014521;;;-0.007602;;;0.008943;;;0.009258
4452;;;-0.006736;;;-0.006736;;;-0.008543;;;0.01612;;;-0.007538;;;0.008943;;;0.009258
4453;;;-0.006736;;;-0.006736;;;-0.008543;;;0.017722;;;-0.007538;;;0.008943;;;0.009258
4454;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019202;;;-0.007538;;;0.008943;;;0.009258
4455;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4456;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4457;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4458;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4459;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4460;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4461;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4462;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4463;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4464;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4465;;;-0.006736;;;-0.006736;;;-0.008543;;;0.019448;;;-0.007538;;;0.008943;;;0.009258
4466;;;-0.006736;;;-0.006736;;;-0.008543;;;0.020086;;;-0.007538;;;0.008943;;;0.009258
4467;;;-0.006736;;;-0.006736;;;-0.008543;;;0.02064;;;-0.00744;;;0.008943;;;0.009258
4468;;;-0.006736;;;-0.006736;;;-0.008543;;;0.021466;;;-0.00561;;;0.008943;;;0.009258
4469;;;-0.006736;;;-0.006736;;;-0.008543;;;0.021765;;;-0.003634;;;0.008943;;;0.009258
4470;;;-0.006736;;;-0.007077;;;-0.008543;;;0.022686;;;-0.001653;;;0.008943;;;0.009258
4471;;;-0.006829;;;-0.007801;;;-0.008543;;;0.022883;;;0.000352;;;0.008943;;;0.009258
4472;;;-0.007647;;;-0.008521;;;-0.008543;;;0.023743;;;0.002328;;;0.008943;;;0.009258
4473;;;-0.008109;;;-0.009055;;;-0.008543;;;0.023772;;;0.004508;;;0.008943;;;0.009258
4474;;;-0.00893;;;-0.010165;;;-0.008543;;;0.023772;;;0.006575;;;0.008943;;;0.009258
4475;;;-0.009588;;;-0.012887;;;-0.008543;;;0.023772;;;0.009299;;;0.008943;;;0.010033
4476;;;-0.011637;;;-0.016514;;;-0.008543;;;0.023772;;;0.010182;;;0.008943;;;0.01034
4477;;;-0.015224;;;-0.019286;;;-0.008543;;;0.023772;;;0.01019;;;0.008943;;;0.01034
4478;;;-0.018295;;;-0.021134;;;-0.008101;;;0.023772;;;0.011127;;;0.008943;;;0.011226
4479;;;-0.020545;;;-0.022761;;;-0.007538;;;0.023772;;;0.011311;;;0.008943;;;0.011463
4480;;;-0.022226;;;-0.023583;;;-0.007538;;;0.023772;;;0.011311;;;0.008943;;;0.011463
4481;;;-0.023239;;;-0.024537;;;-0.007538;;;0.023772;;;0.011311;;;0.008784;;;0.011463
4482;;;-0.024256;;;-0.025481;;;-0.007538;;;0.023772;;;0.011923;;;0.008007;;;0.011711
4483;;;-0.025114;;;-0.025685;;;-0.007538;;;0.023772;;;0.01233;;;0.007904;;;0.012483
4484;;;-0.025694;;;-0.02437;;;-0.007538;;;0.023772;;;0.01233;;;0.007707;;;0.012529
4485;;;-0.025083;;;-0.022838;;;-0.007538;;;0.023772;;;0.01233;;;0.006865;;;0.012529
4486;;;-0.023291;;;-0.021843;;;-0.007538;;;0.023772;;;0.01233;;;0.00677;;;0.012529
4487;;;-0.022265;;;-0.021442;;;-0.007538;;;0.023772;;;0.01178;;;0.00677;;;0.012529
4488;;;-0.021452;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.006414;;;0.012529
4489;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.005369;;;0.012529
4490;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.004437;;;0.012529
4491;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.003392;;;0.012529
4492;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.0025;;;0.012529
4493;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.001559;;;0.012529
4494;;;-0.021442;;;-0.021442;;;-0.007538;;;0.023772;;;0.01127;;;0.000578;;;0.012529
4495;;;-0.021442;;;-0.021442;;;-0.006672;;;0.023772;;;0.01127;;;-0.000413;;;0.012529
4496;;;-0.021442;;;-0.021442;;;-0.004685;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4497;;;-0.021442;;;-0.021442;;;-0.002709;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4498;;;-0.021442;;;-0.021442;;;-0.00068;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4499;;;-0.021442;;;-0.021442;;;0.001467;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4500;;;-0.021442;;;-0.021442;;;0.003443;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4501;;;-0.021442;;;-0.021442;;;0.005463;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4502;;;-0.021442;;;-0.021442;;;0.007893;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4503;;;-0.021442;;;-0.021442;;;0.010015;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4504;;;-0.021442;;;-0.021442;;;0.01019;;;0.023772;;;0.01127;;;-0.0006;;;0.012529
4505;;;-0.021442;;;-0.021442;;;0.010564;;;0.023772;;;0.010438;;;-0.0006;;;0.012529
4506;;;-0.021442;;;-0.021442;;;0.011311;;;0.023772;;;0.009569;;;-0.0006;;;0.012529
4507;;;-0.021442;;;-0.021442;;;0.011311;;;0.023772;;;0.008638;;;-0.0006;;;0.012529
4508;;;-0.021442;;;-0.021442;;;0.011311;;;0.023772;;;0.007725;;;-0.0006;;;0.012529
4509;;;-0.021442;;;-0.021442;;;0.011411;;;0.023772;;;0.006562;;;-0.0006;;;0.012529
4510;;;-0.021442;;;-0.021442;;;0.01233;;;0.022992;;;0.00567;;;-0.0006;;;0.012529
4511;;;-0.021442;;;-0.021442;;;0.01233;;;0.021495;;;0.004769;;;-0.0006;;;0.012529
4512;;;-0.021442;;;-0.021442;;;0.01233;;;0.019796;;;0.004026;;;-0.0006;;;0.012529
4513;;;-0.021442;;;-0.021442;;;0.01233;;;0.018081;;;0.004017;;;-0.0006;;;0.012529
4514;;;-0.021442;;;-0.021442;;;0.01226;;;0.016375;;;0.004017;;;-0.0006;;;0.012529
4515;;;-0.021442;;;-0.021442;;;0.011322;;;0.014669;;;0.004017;;;-0.0006;;;0.012529
4516;;;-0.021442;;;-0.021442;;;0.01127;;;0.012956;;;0.004017;;;-0.0006;;;0.012529
4517;;;-0.021442;;;-0.021442;;;0.01127;;;0.011236;;;0.004017;;;-0.0006;;;0.012529
4518;;;-0.021442;;;-0.021442;;;0.01127;;;0.009507;;;0.004017;;;-0.0006;;;0.012529
4519;;;-0.021442;;;-0.021442;;;0.01127;;;0.007785;;;0.004017;;;-0.0006;;;0.012529
4520;;;-0.021442;;;-0.021442;;;0.01127;;;0.006331;;;0.004017;;;-0.0006;;;0.012529
4521;;;-0.021442;;;-0.021442;;;0.01127;;;0.00624;;;0.004017;;;-0.0006;;;0.012529
4522;;;-0.021442;;;-0.021442;;;0.01127;;;0.00624;;;0.004017;;;-0.0006;;;0.012529
4523;;;-0.021442;;;-0.021442;;;0.01127;;;0.00624;;;0.004017;;;-0.0006;;;0.012529
4524;;;-0.021442;;;-0.021442;;;0.01127;;;0.004945;;;0.004017;;;-0.0006;;;0.012529
4525;;;-0.021442;;;-0.021442;;;0.01127;;;0.003842;;;0.004017;;;-0.0006;;;0.012529
4526;;;-0.021442;;;-0.021442;;;0.01127;;;0.002771;;;0.004017;;;-0.0006;;;0.012529
4527;;;-0.021442;;;-0.021442;;;0.01127;;;0.001693;;;0.004017;;;-0.0006;;;0.011809
4528;;;-0.021442;;;-0.021442;;;0.01127;;;0.000607;;;0.004017;;;-0.0006;;;0.010244
4529;;;-0.021442;;;-0.021442;;;0.01127;;;-0.000488;;;0.004017;;;-0.0006;;;0.008729
4530;;;-0.021442;;;-0.021442;;;0.01127;;;-0.001597;;;0.004017;;;-0.0006;;;0.007207
4531;;;-0.021442;;;-0.021442;;;0.01127;;;-0.002741;;;0.004017;;;-0.0006;;;0.005681
4532;;;-0.021442;;;-0.021442;;;0.01101;;;-0.00378;;;0.004017;;;-0.000923;;;0.004147
4533;;;-0.021442;;;-0.021442;;;0.010062;;;-0.003826;;;0.004017;;;-0.00194;;;0.002603
4534;;;-0.021442;;;-0.021442;;;0.00901;;;-0.003826;;;0.004017;;;-0.002823;;;0.001058
4535;;;-0.021442;;;-0.021442;;;0.008089;;;-0.003826;;;0.004017;;;-0.003744;;;-0.000484
4536;;;-0.021442;;;-0.021442;;;0.007177;;;-0.003826;;;0.004017;;;-0.004556;;;-0.001924
4537;;;-0.021442;;;-0.021442;;;0.006285;;;-0.003826;;;0.004017;;;-0.005435;;;-0.0026
4538;;;-0.021442;;;-0.021442;;;0.005185;;;-0.003826;;;0.004017;;;-0.006305;;;-0.0026
4539;;;-0.021442;;;-0.021442;;;0.004224;;;-0.003826;;;0.004017;;;-0.007237;;;-0.0026
4540;;;-0.021442;;;-0.021442;;;0.004017;;;-0.00295;;;0.004017;;;-0.008105;;;-0.0026
4541;;;-0.021442;;;-0.021442;;;0.004017;;;-0.001406;;;0.004017;;;-0.008543;;;-0.0026
4542;;;-0.021442;;;-0.021442;;;0.004017;;;0.000332;;;0.004017;;;-0.008543;;;-0.0026
4543;;;-0.021442;;;-0.021442;;;0.004017;;;0.001999;;;0.004017;;;-0.008543;;;-0.0026
4544;;;-0.021442;;;-0.021442;;;0.004017;;;0.00363;;;0.004017;;;-0.008543;;;-0.0026
4545;;;-0.021442;;;-0.021442;;;0.004017;;;0.005265;;;0.004017;;;-0.008543;;;-0.0026
4546;;;-0.021442;;;-0.021442;;;0.004017;;;0.00691;;;0.004017;;;-0.008543;;;-0.0026
4547;;;-0.021442;;;-0.021442;;;0.004017;;;0.008552;;;0.004017;;;-0.008543;;;-0.0026
4548;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4549;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4550;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4551;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4552;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4553;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4554;;;-0.021442;;;-0.021442;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4555;;;-0.021442;;;-0.021434;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.0026
4556;;;-0.021442;;;-0.020267;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.003549
4557;;;-0.020903;;;-0.018628;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.005672
4558;;;-0.019281;;;-0.016977;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.007686
4559;;;-0.017585;;;-0.015241;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.009988
4560;;;-0.015851;;;-0.013569;;;0.004017;;;0.008943;;;0.004017;;;-0.008543;;;-0.01378
4561;;;-0.0142;;;-0.011858;;;0.004017;;;0.008943;;;0.002761;;;-0.008543;;;-0.017124
4562;;;-0.012541;;;-0.010154;;;0.004017;;;0.008943;;;0.001257;;;-0.008543;;;-0.020556
4563;;;-0.010808;;;-0.008503;;;0.004017;;;0.008943;;;-0.000081;;;-0.008543;;;-0.024021
4564;;;-0.009157;;;-0.007249;;;0.004017;;;0.008943;;;-0.001419;;;-0.008543;;;-0.026584
4565;;;-0.007506;;;-0.007171;;;0.004017;;;0.008943;;;-0.002779;;;-0.008543;;;-0.028036
4566;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.004116;;;-0.008465;;;-0.029414
4567;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.005568;;;-0.007692;;;-0.030717
4568;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.006678;;;-0.007538;;;-0.031402
4569;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4570;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4571;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4572;;;-0.007171;;;-0.007171;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4573;;;-0.007171;;;-0.007611;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4574;;;-0.007319;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4575;;;-0.008144;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4576;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4577;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4578;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4579;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4580;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4581;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4582;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007538;;;-0.031408
4583;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.007348;;;-0.031408
4584;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.005715;;;-0.031408
4585;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.003741;;;-0.031408
4586;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;-0.001658;;;-0.031408
4587;;;-0.008265;;;-0.008265;;;0.004017;;;0.008943;;;-0.006736;;;0.00032;;;-0.031408
4588;;;-0.008265;;;-0.008265;;;0.003543;;;0.008943;;;-0.006736;;;0.002406;;;-0.031408
4589;;;-0.008265;;;-0.008265;;;0.001985;;;0.008943;;;-0.006736;;;0.004426;;;-0.031408
4590;;;-0.008265;;;-0.008265;;;0.00063;;;0.008943;;;-0.006736;;;0.006465;;;-0.031408
4591;;;-0.008265;;;-0.008265;;;-0.000707;;;0.008943;;;-0.006736;;;0.009237;;;-0.031408
4592;;;-0.008265;;;-0.008265;;;-0.002057;;;0.008943;;;-0.006736;;;0.01019;;;-0.031408
4593;;;-0.008265;;;-0.008265;;;-0.003534;;;0.008943;;;-0.006736;;;0.010207;;;-0.031408
4594;;;-0.008265;;;-0.008265;;;-0.004871;;;0.008943;;;-0.006736;;;0.011089;;;-0.031408
4595;;;-0.008265;;;-0.008265;;;-0.006209;;;0.008943;;;-0.006736;;;0.011311;;;-0.031408
4596;;;-0.008265;;;-0.008265;;;-0.006736;;;0.008943;;;-0.006736;;;0.011311;;;-0.031408
4597;;;-0.008265;;;-0.007703;;;-0.006736;;;0.008943;;;-0.006736;;;0.011311;;;-0.031408
4598;;;-0.008163;;;-0.004487;;;-0.006736;;;0.008943;;;-0.006736;;;0.011904;;;-0.031408
4599;;;-0.005826;;;-0.001282;;;-0.006736;;;0.008943;;;-0.006736;;;0.01233;;;-0.031408
4600;;;-0.002529;;;0.002034;;;-0.006736;;;0.008943;;;-0.007201;;;0.01233;;;-0.031408
4601;;;0.000806;;;0.005342;;;-0.006736;;;0.008943;;;-0.007801;;;0.01233;;;-0.031408
4602;;;0.004095;;;0.008547;;;-0.006736;;;0.008943;;;-0.008655;;;0.01233;;;-0.031408
4603;;;0.007306;;;0.011912;;;-0.006736;;;0.008943;;;-0.009064;;;0.011799;;;-0.030479
4604;;;0.010679;;;0.015171;;;-0.006736;;;0.008943;;;-0.01038;;;0.01127;;;-0.025995
4605;;;0.013924;;;0.01805;;;-0.006736;;;0.008943;;;-0.01328;;;0.01127;;;-0.021668
4606;;;0.017129;;;0.018685;;;-0.006736;;;0.008943;;;-0.016922;;;0.01127;;;-0.017339
4607;;;0.018666;;;0.018685;;;-0.006736;;;0.008943;;;-0.01959;;;0.01127;;;-0.01281
4608;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.021366;;;0.01127;;;-0.008513
4609;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.022869;;;0.01127;;;-0.004123
4610;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.023686;;;0.01127;;;0.00035
4611;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.02456;;;0.01127;;;0.004389
4612;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.025628;;;0.01127;;;0.005606
4613;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.025694;;;0.01127;;;0.005616
4614;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.024174;;;0.01127;;;0.005616
4615;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.022666;;;0.01127;;;0.005616
4616;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.02171;;;0.01127;;;0.006
4617;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.021442;;;0.01127;;;0.00762
4618;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.021442;;;0.01127;;;0.009231
4619;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.021442;;;0.01127;;;0.010839
4620;;;0.018685;;;0.018685;;;-0.006736;;;0.008943;;;-0.021442;;;0.01127;;;0.012497
4621;;;0.018685;;;0.018685;;;-0.006736;;;0.008407;;;-0.021442;;;0.010459;;;0.014236
4622;;;0.018685;;;0.018685;;;-0.006736;;;0.007904;;;-0.021442;;;0.009591;;;0.015831
4623;;;0.018685;;;0.018685;;;-0.006736;;;0.007904;;;-0.021442;;;0.008638;;;0.017423
4624;;;0.018685;;;0.018685;;;-0.006736;;;0.007279;;;-0.021442;;;0.007669;;;0.018941
4625;;;0.018685;;;0.018685;;;-0.006736;;;0.00677;;;-0.021442;;;0.006662;;;0.019448
4626;;;0.018685;;;0.018685;;;-0.006736;;;0.00677;;;-0.021442;;;0.005693;;;0.019448
4627;;;0.018685;;;0.018685;;;-0.006793;;;0.00677;;;-0.021442;;;0.004801;;;0.019448
4628;;;0.018685;;;0.018685;;;-0.007674;;;0.005843;;;-0.021442;;;0.004017;;;0.019448
4629;;;0.018685;;;0.018685;;;-0.008077;;;0.004942;;;-0.021442;;;0.004017;;;0.019448
4630;;;0.018685;;;0.018685;;;-0.008951;;;0.004039;;;-0.021442;;;0.004017;;;0.019448
4631;;;0.018685;;;0.018685;;;-0.009606;;;0.003082;;;-0.021442;;;0.004017;;;0.019448
4632;;;0.018685;;;0.018685;;;-0.011581;;;0.001947;;;-0.021442;;;0.004017;;;0.019448
4633;;;0.018685;;;0.018685;;;-0.015111;;;0.001076;;;-0.021442;;;0.004017;;;0.019448
4634;;;0.018685;;;0.018685;;;-0.018324;;;0.000194;;;-0.021442;;;0.004017;;;0.019448
4635;;;0.018685;;;0.018685;;;-0.020547;;;-0.000594;;;-0.021442;;;0.004017;;;0.019448
4636;;;0.018685;;;0.018685;;;-0.022152;;;-0.0006;;;-0.021442;;;0.004017;;;0.019752
4637;;;0.018685;;;0.018685;;;-0.023346;;;-0.0006;;;-0.021442;;;0.004017;;;0.020614
4638;;;0.018685;;;0.018685;;;-0.024212;;;-0.0006;;;-0.021442;;;0.004017;;;0.021103
4639;;;0.018685;;;0.018685;;;-0.025104;;;-0.0006;;;-0.021442;;;0.004017;;;0.021761
4640;;;0.018685;;;0.018685;;;-0.025694;;;-0.0006;;;-0.021442;;;0.004017;;;0.02233
4641;;;0.018685;;;0.018685;;;-0.025097;;;-0.0006;;;-0.021442;;;0.004017;;;0.022769
4642;;;0.018685;;;0.018685;;;-0.023304;;;-0.0006;;;-0.021442;;;0.004017;;;0.023469
4643;;;0.018685;;;0.018685;;;-0.022285;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4644;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4645;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4646;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4647;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4648;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4649;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4650;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4651;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4652;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4653;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4654;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4655;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4656;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4657;;;0.018685;;;0.018685;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4658;;;0.018685;;;0.018738;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4659;;;0.018685;;;0.019576;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4660;;;0.019209;;;0.020053;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4661;;;0.019796;;;0.020989;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4662;;;0.020772;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4663;;;0.02105;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4664;;;0.02105;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4665;;;0.02105;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4666;;;0.02105;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
4667;;;0.02105;;;0.02105;;;-0.021442;;;-0.0006;;;-0.021442;;;0.004017;;;0.023772
