Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
11586;0;0;0.004167;0;-0.001014;0
11587;0;0;0.004146;0;-0.001014;0
11588;0;0;0.003114;0;-0.001014;0
11589;0;0;0.002954;0;-0.001014;0
11590;0;0;0.002954;0;-0.001014;0
11591;0;0;0.00293;0;-0.001014;0
11592;0;0;0.001706;0;-0.001014;0
11593;0;0;0.001516;0;-0.001014;0
11594;0;0;0.001516;0;-0.001014;0
11595;0;0;0.001492;0;-0.001014;0
11596;0;0;0.000268;0;-0.001014;0
11597;0;0;0.000078;0;-0.001014;0
11598;0;0;0.000078;0;-0.001014;0
11599;0;0;0.000078;0;-0.001014;0
11600;0;0;0.000078;0;-0.001014;0
11601;0;0;0.000078;0;-0.001014;0
11602;0;0;0.000078;0;-0.001014;0
11603;0;0;0.000078;0;-0.001014;0
11604;0;0;0.000078;0;-0.001014;0
11605;0;0;0.000078;0;-0.001014;0
11606;0;0;0.000078;0;-0.001014;0
11607;0;0;0.000078;0;-0.001014;0
11608;0;0;0.000078;0;-0.001014;0
11609;0;0;0.000078;0;-0.001014;0
11610;0;0;0.000078;0;-0.001014;0
11611;0;0;0.000103;0;-0.001014;0
11612;0;0;0.001357;0;-0.001014;0
11613;0;0;0.001551;0;-0.001014;0
11614;0;0;0.001551;0;-0.001014;0
11615;0;0;0.001581;0;-0.001014;0
11616;0;0;0.00308;0;-0.000233;0
11617;0;0;0.003312;0;0.000151;0
11618;0;0;0.003312;0;0.000151;0
11619;0;0;0.003342;0;0.000151;0
11620;0;0;0.004841;0;0.000151;0
11621;0;0;0.005073;0;0.000151;0
11622;0;0;0.005073;0;0.000151;0
11623;0;0;0.005103;0;0.000201;0
11624;0;0;0.006602;0;0.001115;0
11625;0;0;0.006834;0;0.001352;0
11626;0;0;0.006834;0;0.001352;0
11627;0;0;0.006863;0;0.001352;0
11628;0;0;0.008362;0;0.001352;0
11629;0;0;0.008595;0;0.001352;0
11630;0;0;0.008595;0;0.001352;0
11631;0;0;0.008624;0;0.001762;0
11632;0;0;0.010123;0;0.002466;0
11633;0;0;0.010356;0;0.002552;0
11634;0;0;0.010356;0;0.002552;0
11635;0;0;0.010385;0;0.002552;0
11636;0;0;0.011884;0;0.002774;0
11637;0;0;0.012116;0;0.003744;0
11638;0;0;0.012116;0;0.003753;0
11639;0;0;0.012137;0;0.003753;0
11640;0;0;0.013179;0;0.003753;0
11641;0;0;0.013311;0;0.003753;0
11642;0;0;0.011777;0;0.003753;0
11643;0;0;0.01151;0;0.003509;0
11644;0;0;0.009976;0;0.00217;0
11645;0;0;0.009708;0;0.000512;0
11646;0;0;0.008175;0;-0.001091;0
11647;0;0;0.007906;0;-0.002729;0
11648;0;0;0.006297;0;-0.004432;0
11649;0;0;0.006003;0;-0.006195;0
11650;0;0;0.00372;0;-0.008007;0
11651;0;0;0.003322;0;-0.009835;0
11652;0;0;0.001039;0;-0.011642;0
11653;0;0;0.00064;0;-0.013289;0
11654;0;0;-0.001643;0;-0.014208;0
11655;0;0;-0.002042;0;-0.01427;0
11656;0;0;-0.004325;0;-0.014866;0
11657;0;0;-0.004723;0;-0.015329;0
11658;0;0;-0.007006;0;-0.015421;0
11659;0;0;-0.007513;0;-0.016246;0
11660;0;0;-0.009615;0;-0.016387;0
11661;0;0;-0.010637;0;-0.016753;0
11662;0;0;-0.012765;0;-0.017445;0
11663;0;0;-0.014736;0;-0.017445;0
11664;0;0;-0.016279;0;-0.017445;0
11665;0;0;-0.018149;0;-0.017445;0
11666;0;0;-0.0204;0;-0.017445;0
11667;0;0;-0.021964;0;-0.017445;0
11668;0;0;-0.023534;0;-0.017445;0
11669;0;0;-0.026069;0;-0.017445;0
11670;0;0;-0.027643;0;-0.017445;0
11671;0;0;-0.029151;0;-0.017445;0
11672;0;0;-0.031522;0;-0.017445;0
11673;0;0;-0.033307;0;-0.017445;0
11674;0;0;-0.034638;0;-0.017445;0
11675;0;0;-0.036053;0;-0.017445;0
11676;0;0;-0.036053;0;-0.017445;0
11677;0;0;-0.036053;0;-0.016737;0
11678;0;0;-0.036053;0;-0.015234;0
11679;0;0;-0.036053;0;-0.013481;0
11680;0;0;-0.036053;0;-0.011728;0
11681;0;0;-0.036053;0;-0.009975;0
11682;0;0;-0.036053;0;-0.008217;0
11683;0;0;-0.036053;0;-0.006456;0
11684;0;0;-0.036053;0;-0.004696;0
11685;0;0;-0.036034;0;-0.002936;0
11686;0;0;-0.034978;0;-0.001264;0
11687;0;0;-0.034545;0;-0.000209;0
11688;0;0;-0.034518;0;-0.000209;0
11689;0;0;-0.033463;0;-0.000209;0
11690;0;0;-0.033234;0;-0.000209;0
11691;0;0;-0.033196;0;-0.000209;0
11692;0;0;-0.032004;0;-0.000091;0
11693;0;0;-0.031922;0;0.000785;0
11694;0;0;-0.031809;0;0.000814;0
11695;0;0;-0.03061;0;0.001335;0
11696;0;0;-0.03061;0;0.00188;0
11697;0;0;-0.030329;0;0.001951;0
11698;0;0;-0.029299;0;0.002759;0
11699;0;0;-0.029299;0;0.002947;0
11700;0;0;-0.028717;0;0.003258;0
11701;0;0;-0.027987;0;0.004013;0
11702;0;0;-0.027977;0;0.004013;0
11703;0;0;-0.027113;0;0.004013;0
11704;0;0;-0.026676;0;0.004013;0
11705;0;0;-0.026576;0;0.004013;0
11706;0;0;-0.025588;0;0.004013;0
11707;0;0;-0.025364;0;0.004013;0
11708;0;0;-0.025175;0;0.004013;0
11709;0;0;-0.024064;0;0.004013;0
11710;0;0;-0.024053;0;0.004013;0
11711;0;0;-0.023668;0;0.004013;0
11712;0;0;-0.023003;0;0.004013;0
11713;0;0;-0.023003;0;0.004013;0
11714;0;0;-0.023003;0;0.004013;0
11715;0;0;-0.023003;0;0.004034;0
11716;0;0;-0.023003;0;0.004755;0
11717;0;0;-0.023003;0;0.006125;0
11718;0;0;-0.023003;0;0.007681;0
11719;0;0;-0.023003;0;0.009222;0
11720;0;0;-0.023003;0;0.010017;0
11721;0;0;-0.023003;0;0.011082;0
11722;0;0;-0.023003;0;0.011724;0
11723;0;0;-0.023003;0;0.012429;0
11724;0;0;-0.023003;0;0.013324;0
11725;0;0;-0.023003;0;0.013922;0
11726;0;0;-0.023003;0;0.014681;0
11727;0;0;-0.023003;0;0.014365;0
11728;0;0;-0.023003;0;0.013474;0
11729;0;0;-0.023003;0;0.011996;0
11730;0;0;-0.023003;0;0.009351;0
11731;0;0;-0.023003;0;0.007267;0
11732;0;0;-0.023003;0;0.005204;0
11733;0;0;-0.023003;0;0.003165;0
11734;0;0;-0.023003;0;0.001126;0
11735;0;0;-0.023003;0;-0.000912;0
11736;0;0;-0.023003;0;-0.00295;0
11737;0;0;-0.023003;0;-0.004616;0
11738;0;0;-0.023003;0;-0.006381;0
11739;0;0;-0.023003;0;-0.008207;0
11740;0;0;-0.022353;0;-0.008635;0
11741;0;0;-0.020587;0;-0.008635;0
11742;0;0;-0.018896;0;-0.008635;0
11743;0;0;-0.017343;0;-0.008635;0
11744;0;0;-0.015942;0;-0.008635;0
11745;0;0;-0.01397;0;-0.008635;0
11746;0;0;-0.012402;0;-0.008635;0
11747;0;0;-0.010951;0;-0.008635;0
11748;0;0;-0.009307;0;-0.008635;0
11749;0;0;-0.007545;0;-0.008635;0
11750;0;0;-0.005941;0;-0.008635;0
11751;0;0;-0.004559;0;-0.008635;0
11752;0;0;-0.002671;0;-0.008635;0
11753;0;0;-0.001051;0;-0.008623;0
11754;0;0;0.000451;0;-0.007949;0
11755;0;0;0.001974;0;-0.007568;0
11756;0;0;0.003823;0;-0.007568;0
11757;0;0;0.005443;0;-0.007568;0
11758;0;0;0.006843;0;-0.007093;0
11759;0;0;0.008609;0;-0.006532;0
11760;0;0;0.0103;0;-0.006532;0
11761;0;0;0.011853;0;-0.006532;0
11762;0;0;0.013254;0;-0.006524;0
11763;0;0;0.015225;0;-0.005619;0
11764;0;0;0.016794;0;-0.005496;0
11765;0;0;0.018245;0;-0.005496;0
11766;0;0;0.019867;0;-0.005496;0
11767;0;0;0.021452;0;-0.005496;0
11768;0;0;0.021688;0;-0.005496;0
11769;0;0;0.021688;0;-0.005496;0
11770;0;0;0.021688;0;-0.005496;0
11771;0;0;0.021688;0;-0.005496;0
11772;0;0;0.021688;0;-0.005496;0
11773;0;0;0.021688;0;-0.005496;0
11774;0;0;0.021688;0;-0.005507;0
11775;0;0;0.021688;0;-0.00666;0
11776;0;0;0.021688;0;-0.006827;0
11777;0;0;0.021688;0;-0.007936;0
11778;0;0;0.021688;0;-0.008098;0
11779;0;0;0.021688;0;-0.009207;0
11780;0;0;0.021688;0;-0.009368;0
11781;0;0;0.021688;0;-0.010477;0
11782;0;0;0.021688;0;-0.010638;0
11783;0;0;0.021688;0;-0.011747;0
11784;0;0;0.021688;0;-0.011908;0
11785;0;0;0.021688;0;-0.013016;0
11786;0;0;0.021688;0;-0.012301;0
11787;0;0;0.021688;0;-0.009565;0
11788;0;0;0.021688;0;-0.006834;0
11789;0;0;0.021688;0;-0.003947;0
11790;0;0;0.021688;0;-0.001216;0
11791;0;0;0.021688;0;0.001671;0
11792;0;0;0.021688;0;0.004402;0
11793;0;0;0.021688;0;0.007287;0
11794;0;0;0.021688;0;0.008965;0
11795;0;0;0.021688;0;0.008964;0
11796;0;0;0.021688;0;0.008221;0
11797;0;0;0.021688;0;0.007334;0
11798;0;0;0.021688;0;0.006311;0
11799;0;0;0.021688;0;0.004447;0
11800;0;0;0.021688;0;0.00089;0
11801;0;0;0.021688;0;-0.003;0
11802;0;0;0.021688;0;-0.006679;0
11803;0;0;0.021688;0;-0.010568;0
11804;0;0;0.021688;0;-0.01423;0
11805;0;0;0.021402;0;-0.018086;0
11806;0;0;0.0202;0;-0.021733;0
11807;0;0;0.018289;0;-0.02503;0
11808;0;0;0.016518;0;-0.025306;0
11809;0;0;0.014723;0;-0.022762;0
11810;0;0;0.012541;0;-0.020742;0
11811;0;0;0.010631;0;-0.018536;0
11812;0;0;0.008981;0;-0.016155;0
11813;0;0;0.006898;0;-0.01397;0
11814;0;0;0.004905;0;-0.011574;0
11815;0;0;0.003075;0;-0.009254;0
11816;0;0;0.001424;0;-0.007043;0
11817;0;0;-0.0009;0;-0.004626;0
11818;0;0;-0.002749;0;-0.002401;0
11819;0;0;-0.004371;0;-0.000182;0
11820;0;0;-0.006231;0;0.00096;0
11821;0;0;-0.008404;0;0.00096;0
11822;0;0;-0.009982;0;0.00096;0
11823;0;0;-0.011559;0;0.00096;0
11824;0;0;-0.013987;0;0.00096;0
11825;0;0;-0.015602;0;0.00096;0
11826;0;0;-0.017104;0;0.00096;0
11827;0;0;-0.019464;0;0.00096;0
11828;0;0;-0.02124;0;0.00096;0
11829;0;0;-0.022779;0;0.00096;0
11830;0;0;-0.024852;0;0.00096;0
11831;0;0;-0.026881;0;0.00096;0
11832;0;0;-0.028454;0;0.00096;0
11833;0;0;-0.030176;0;0.00096;0
11834;0;0;-0.031104;0;0.00096;0
11835;0;0;-0.031221;0;0.00096;0
11836;0;0;-0.031221;0;0.00096;0
11837;0;0;-0.031221;0;0.00096;0
11838;0;0;-0.031221;0;0.00096;0
11839;0;0;-0.031221;0;0.00096;0
11840;0;0;-0.031221;0;0.00096;0
11841;0;0;-0.031221;0;0.00096;0
11842;0;0;-0.031221;0;0.00096;0
11843;0;0;-0.031221;0;0.00096;0
11844;0;0;-0.031221;0;0.00096;0
11845;0;0;-0.031221;0;0.00096;0
11846;0;0;-0.031221;0;0.00096;0
11847;0;0;-0.031221;0;0.00096;0
11848;0;0;-0.031221;0;0.00096;0
11849;0;0;-0.031221;0;0.00096;0
11850;0;0;-0.031221;0;0.000956;0
11851;0;0;-0.031221;0;0.000349;0
11852;0;0;-0.031221;0;-0.000062;0
11853;0;0;-0.031221;0;-0.000062;0
11854;0;0;-0.031221;0;-0.000068;0
11855;0;0;-0.031221;0;-0.000736;0
11856;0;0;-0.031221;0;-0.001185;0
11857;0;0;-0.031221;0;-0.001185;0
11858;0;0;-0.031221;0;-0.001185;0
11859;0;0;-0.031221;0;-0.001185;0
11860;0;0;-0.031221;0;-0.001185;0
11861;0;0;-0.031221;0;-0.001185;0
11862;0;0;-0.031221;0;-0.001185;0
11863;0;0;-0.031221;0;-0.001185;0
11864;0;0;-0.031221;0;-0.001185;0
11865;0;0;-0.031221;0;-0.001185;0
11866;0;0;-0.031221;0;-0.001185;0
11867;0;0;-0.031221;0;-0.001185;0
11868;0;0;-0.031221;0;-0.001185;0
11869;0;0;-0.031221;0;-0.001185;0
11870;0;0;-0.031221;0;-0.001185;0
11871;0;0;-0.031221;0;-0.001185;0
11872;0;0;-0.031221;0;-0.001185;0
11873;0;0;-0.031221;0;-0.001185;0
11874;0;0;-0.031221;0;-0.001185;0
11875;0;0;-0.031221;0;-0.001185;0
11876;0;0;-0.031221;0;-0.001185;0
11877;0;0;-0.031221;0;-0.001185;0
11878;0;0;-0.031221;0;-0.001185;0
11879;0;0;-0.031221;0;-0.001185;0
11880;0;0;-0.031221;0;-0.001185;0
11881;0;0;-0.031221;0;-0.001185;0
11882;0;0;-0.031221;0;-0.001185;0
11883;0;0;-0.031221;0;-0.001185;0
11884;0;0;-0.031221;0;-0.001185;0
11885;0;0;-0.031221;0;-0.001185;0
11886;0;0;-0.031221;0;-0.001185;0
11887;0;0;-0.031221;0;-0.001185;0
11888;0;0;-0.031221;0;-0.001185;0
11889;0;0;-0.031221;0;-0.001185;0
11890;0;0;-0.031221;0;-0.001216;0
11891;0;0;-0.031221;0;-0.002249;0
11892;0;0;-0.031221;0;-0.003929;0
11893;0;0;-0.031221;0;-0.005728;0
11894;0;0;-0.031221;0;-0.007528;0
11895;0;0;-0.031221;0;-0.009336;0
11896;0;0;-0.031221;0;-0.011135;0
11897;0;0;-0.031221;0;-0.012934;0
11898;0;0;-0.031221;0;-0.014734;0
11899;0;0;-0.031221;0;-0.016533;0
11900;0;0;-0.031221;0;-0.017643;0
11901;0;0;-0.031221;0;-0.017591;0
11902;0;0;-0.031221;0;-0.016095;0
11903;0;0;-0.031221;0;-0.014038;0
11904;0;0;-0.031221;0;-0.012128;0
11905;0;0;-0.031221;0;-0.010147;0
11906;0;0;-0.031221;0;-0.008244;0
11907;0;0;-0.031221;0;-0.006325;0
11908;0;0;-0.031221;0;-0.004406;0
11909;0;0;-0.031221;0;-0.002487;0
11910;0;0;-0.030523;0;-0.001141;0
11911;0;0;-0.030203;0;-0.001012;0
11912;0;0;-0.030203;0;-0.001012;0
11913;0;0;-0.030203;0;-0.001012;0
11914;0;0;-0.030203;0;-0.001012;0
11915;0;0;-0.030203;0;-0.001012;0
11916;0;0;-0.030203;0;-0.001012;0
11917;0;0;-0.030203;0;-0.001012;0
11918;0;0;-0.030203;0;-0.001012;0
11919;0;0;-0.030203;0;-0.001012;0
11920;0;0;-0.030203;0;-0.001012;0
11921;0;0;-0.030203;0;-0.001012;0
11922;0;0;-0.030203;0;-0.001012;0
11923;0;0;-0.030203;0;-0.001012;0
11924;0;0;-0.030203;0;-0.001133;0
11925;0;0;-0.029811;0;-0.001918;0
11926;0;0;-0.028786;0;-0.002035;0
11927;0;0;-0.027485;0;-0.002035;0
11928;0;0;-0.026363;0;-0.002035;0
11929;0;0;-0.024503;0;-0.002035;0
11930;0;0;-0.02361;0;-0.002035;0
11931;0;0;-0.021873;0;-0.002035;0
11932;0;0;-0.020757;0;-0.002035;0
11933;0;0;-0.019344;0;-0.002035;0
11934;0;0;-0.017729;0;-0.002035;0
11935;0;0;-0.016744;0;-0.002035;0
11936;0;0;-0.014946;0;-0.002035;0
11937;0;0;-0.013991;0;-0.002035;0
11938;0;0;-0.012316;0;-0.002035;0
11939;0;0;-0.011;0;-0.002035;0
11940;0;0;-0.009878;0;-0.002035;0
11941;0;0;-0.008018;0;-0.002035;0
11942;0;0;-0.00723;0;-0.002035;0
11943;0;0;-0.005272;0;-0.002035;0
11944;0;0;-0.003948;0;-0.002035;0
11945;0;0;-0.002646;0;-0.002035;0
11946;0;0;-0.000503;0;-0.002035;0
11947;0;0;0.001028;0;-0.002035;0
11948;0;0;0.002347;0;-0.002035;0
11949;0;0;0.004207;0;-0.002035;0
11950;0;0;0.00602;0;-0.002035;0
11951;0;0;0.00734;0;-0.002035;0
11952;0;0;0.008918;0;-0.002035;0
11953;0;0;0.011012;0;-0.002035;0
11954;0;0;0.012332;0;-0.002035;0
11955;0;0;0.013651;0;-0.002035;0
11956;0;0;0.015982;0;-0.002035;0
11957;0;0;0.016922;0;-0.002035;0
11958;0;0;0.01763;0;-0.002035;0
11959;0;0;0.01763;0;-0.002035;0
11960;0;0;0.01763;0;-0.002035;0
11961;0;0;0.01763;0;-0.002035;0
11962;0;0;0.01763;0;-0.002035;0
11963;0;0;0.01763;0;-0.002035;0
11964;0;0;0.01763;0;-0.002035;0
11965;0;0;0.01763;0;-0.002035;0
11966;0;0;0.01763;0;-0.002035;0
11967;0;0;0.01763;0;-0.002035;0
11968;0;0;0.01763;0;-0.002035;0
11969;0;0;0.01763;0;-0.001652;0
11970;0;0;0.01763;0;-0.000964;0
11971;0;0;0.01763;0;-0.000964;0
11972;0;0;0.01763;0;-0.000964;0
11973;0;0;0.01763;0;-0.000964;0
11974;0;0;0.01763;0;-0.000964;0
11975;0;0;0.01763;0;-0.000964;0
11976;0;0;0.01763;0;-0.000964;0
11977;0;0;0.01763;0;-0.000964;0
11978;0;0;0.01763;0;-0.000964;0
11979;0;0;0.01763;0;-0.000964;0
11980;0;0;0.01763;0;-0.000964;0
11981;0;0;0.01763;0;-0.000964;0
11982;0;0;0.01763;0;-0.000964;0
11983;0;0;0.01763;0;-0.000964;0
11984;0;0;0.01763;0;-0.000964;0
11985;0;0;0.01763;0;-0.000964;0
11986;0;0;0.01763;0;-0.000964;0
11987;0;0;0.01763;0;-0.000964;0
11988;0;0;0.01763;0;0.000125;0
11989;0;0;0.01763;0;0.002737;0
11990;0;0;0.01763;0;0.004988;0
11991;0;0;0.01763;0;0.00724;0
11992;0;0;0.01763;0;0.009491;0
11993;0;0;0.01763;0;0.011741;0
11994;0;0;0.01763;0;0.01367;0
11995;0;0;0.01763;0;0.015199;0
11996;0;0;0.01763;0;0.0169;0
11997;0;0;0.01763;0;0.0186;0
11998;0;0;0.01763;0;0.020165;0
11999;0;0;0.01763;0;0.020759;0
12000;0;0;0.01763;0;0.020141;0
12001;0;0;0.01763;0;0.019612;0
12002;0;0;0.01763;0;0.019084;0
12003;0;0;0.01763;0;0.018344;0
12004;0;0;0.01763;0;0.01636;0
12005;0;0;0.01763;0;0.01447;0
12006;0;0;0.01763;0;0.011316;0
12007;0;0;0.01763;0;0.008398;0
12008;0;0;0.01763;0;0.005627;0
12009;0;0;0.01763;0;0.002909;0
12010;0;0;0.01763;0;0.000202;0
12011;0;0;0.01763;0;-0.003099;0
12012;0;0;0.01763;0;-0.007029;0
12013;0;0;0.01763;0;-0.010778;0
12014;0;0;0.01763;0;-0.014148;0
12015;0;0;0.01763;0;-0.016618;0
12016;0;0;0.01763;0;-0.018493;0
12017;0;0;0.01763;0;-0.019552;0
12018;0;0;0.01763;0;-0.020646;0
12019;0;0;0.01763;0;-0.021779;0
12020;0;0;0.01763;0;-0.022915;0
12021;0;0;0.01763;0;-0.023999;0
12022;0;0;0.01763;0;-0.025218;0
12023;0;0;0.01763;0;-0.025451;0
12024;0;0;0.01763;0;-0.025451;0
12025;0;0;0.01763;0;-0.025451;0
12026;0;0;0.01763;0;-0.025451;0
12027;0;0;0.017619;0;-0.025077;0
12028;0;0;0.016529;0;-0.024114;0
12029;0;0;0.015274;0;-0.022877;0
12030;0;0;0.01404;0;-0.021858;0
12031;0;0;0.012125;0;-0.020826;0
12032;0;0;0.010606;0;-0.01984;0
12033;0;0;0.009372;0;-0.018665;0
12034;0;0;0.007721;0;-0.017557;0
12035;0;0;0.005939;0;-0.016525;0
12036;0;0;0.004705;0;-0.015551;0
12037;0;0;0.003317;0;-0.014532;0
12038;0;0;0.001271;0;-0.013299;0
12039;0;0;0.000037;0;-0.012318;0
12040;0;0;-0.001196;0;-0.01189;0
12041;0;0;-0.003287;0;-0.01189;0
12042;0;0;-0.004631;0;-0.01189;0
12043;0;0;-0.005864;0;-0.01189;0
12044;0;0;-0.007691;0;-0.01189;0
12045;0;0;-0.009298;0;-0.01189;0
12046;0;0;-0.010532;0;-0.011486;0
12047;0;0;-0.012095;0;-0.010748;0
12048;0;0;-0.013966;0;-0.009663;0
12049;0;0;-0.0152;0;-0.008845;0
12050;0;0;-0.016499;0;-0.008037;0
12051;0;0;-0.018633;0;-0.007237;0
12052;0;0;-0.019868;0;-0.006155;0
12053;0;0;-0.021101;0;-0.005277;0
12054;0;0;-0.023104;0;-0.004411;0
12055;0;0;-0.024535;0;-0.00346;0
12056;0;0;-0.025305;0;-0.002491;0
12057;0;0;-0.025305;0;-0.00148;0
12058;0;0;-0.025305;0;-0.000318;0
12059;0;0;-0.025305;0;-0.000268;0
12060;0;0;-0.025305;0;-0.000268;0
12061;0;0;-0.025305;0;-0.000268;0
12062;0;0;-0.025305;0;-0.000268;0
12063;0;0;-0.025305;0;-0.000268;0
12064;0;0;-0.025305;0;-0.000268;0
12065;0;0;-0.025305;0;-0.000268;0
12066;0;0;-0.025305;0;-0.000268;0
12067;0;0;-0.025305;0;-0.000268;0
12068;0;0;-0.025305;0;-0.000268;0
12069;0;0;-0.025305;0;-0.000454;0
12070;0;0;-0.025305;0;-0.001319;0
12071;0;0;-0.025305;0;-0.001852;0
12072;0;0;-0.025305;0;-0.002448;0
12073;0;0;-0.025305;0;-0.003297;0
12074;0;0;-0.025305;0;-0.003676;0
12075;0;0;-0.025305;0;-0.004615;0
12076;0;0;-0.025305;0;-0.005092;0
12077;0;0;-0.025305;0;-0.005745;0
12078;0;0;-0.025305;0;-0.006531;0
12079;0;0;-0.025305;0;-0.006852;0
12080;0;0;-0.025305;0;-0.006852;0
12081;0;0;-0.025305;0;-0.006852;0
12082;0;0;-0.025305;0;-0.006852;0
12083;0;0;-0.025305;0;-0.006852;0
12084;0;0;-0.025305;0;-0.006852;0
12085;0;0;-0.025305;0;-0.006852;0
12086;0;0;-0.025305;0;-0.006852;0
12087;0;0;-0.025305;0;-0.006852;0
12088;0;0;-0.025305;0;-0.006791;0
12089;0;0;-0.025305;0;-0.005858;0
12090;0;0;-0.025305;0;-0.00582;0
12091;0;0;-0.025305;0;-0.00582;0
12092;0;0;-0.025305;0;-0.00582;0
12093;0;0;-0.025305;0;-0.00582;0
12094;0;0;-0.025305;0;-0.00582;0
12095;0;0;-0.025305;0;-0.00582;0
12096;0;0;-0.025305;0;-0.00582;0
12097;0;0;-0.025305;0;-0.00582;0
12098;0;0;-0.024589;0;-0.00582;0
12099;0;0;-0.023697;0;-0.00582;0
12100;0;0;-0.022066;0;-0.00582;0
12101;0;0;-0.021126;0;-0.00582;0
12102;0;0;-0.020203;0;-0.00582;0
12103;0;0;-0.01877;0;-0.00582;0
12104;0;0;-0.017633;0;-0.00582;0
12105;0;0;-0.016709;0;-0.00582;0
12106;0;0;-0.015473;0;-0.00582;0
12107;0;0;-0.014139;0;-0.00582;0
12108;0;0;-0.013216;0;-0.00582;0
12109;0;0;-0.012177;0;-0.00582;0
12110;0;0;-0.010646;0;-0.00582;0
12111;0;0;-0.009722;0;-0.00582;0
12112;0;0;-0.008799;0;-0.00582;0
12113;0;0;-0.007234;0;-0.00582;0
12114;0;0;-0.006228;0;-0.00582;0
12115;0;0;-0.005305;0;-0.006435;0
12116;0;0;-0.003937;0;-0.006873;0
12117;0;0;-0.002735;0;-0.006873;0
12118;0;0;-0.001811;0;-0.006873;0
12119;0;0;-0.000641;0;-0.00699;0
12120;0;0;0.000759;0;-0.007847;0
12121;0;0;0.001682;0;-0.006907;0
12122;0;0;0.002655;0;-0.005861;0
12123;0;0;0.004252;0;-0.004807;0
12124;0;0;0.005176;0;-0.003754;0
12125;0;0;0.00595;0;-0.0027;0
12126;0;0;0.00595;0;-0.001634;0
12127;0;0;0.00595;0;-0.000581;0
12128;0;0;0.00595;0;0.000473;0
12129;0;0;0.00595;0;0.001526;0
12130;0;0;0.00595;0;0.002716;0
12131;0;0;0.00595;0;0.003721;0
12132;0;0;0.00595;0;0.003911;0
12133;0;0;0.00595;0;0.003911;0
12134;0;0;0.00595;0;0.003911;0
12135;0;0;0.00595;0;0.004514;0
12136;0;0;0.00595;0;0.006677;0
12137;0;0;0.00595;0;0.00837;0
12138;0;0;0.00595;0;0.008756;0
12139;0;0;0.00595;0;0.008756;0
12140;0;0;0.00595;0;0.008756;0
12141;0;0;0.00595;0;0.009136;0
12142;0;0;0.00595;0;0.011672;0
12143;0;0;0.00595;0;0.013977;0
12144;0;0;0.00595;0;0.016047;0
12145;0;0;0.00595;0;0.018246;0
12146;0;0;0.00595;0;0.019398;0
12147;0;0;0.00595;0;0.019408;0
12148;0;0;0.00595;0;0.019957;0
12149;0;0;0.00595;0;0.021335;0
12150;0;0;0.00595;0;0.024257;0
12151;0;0;0.00595;0;0.026479;0
12152;0;0;0.00595;0;0.02695;0
12153;0;0;0.00595;0;0.02695;0
12154;0;0;0.00595;0;0.02695;0
12155;0;0;0.00595;0;0.02695;0
12156;0;0;0.00595;0;0.02695;0
12157;0;0;0.00595;0;0.02695;0
12158;0;0;0.00595;0;0.02695;0
12159;0;0;0.00595;0;0.02695;0
12160;0;0;0.00595;0;0.02695;0
12161;0;0;0.00595;0;0.02695;0
12162;0;0;0.00595;0;0.02695;0
12163;0;0;0.00595;0;0.02695;0
12164;0;0;0.00595;0;0.02569;0
12165;0;0;0.00595;0;0.024039;0
12166;0;0;0.00595;0;0.022315;0
12167;0;0;0.00595;0;0.02059;0
12168;0;0;0.00595;0;0.018816;0
12169;0;0;0.00595;0;0.017056;0
12170;0;0;0.00595;0;0.015331;0
12171;0;0;0.00595;0;0.013606;0
12172;0;0;0.00595;0;0.011789;0
12173;0;0;0.00595;0;0.009996;0
12174;0;0;0.00595;0;0.008768;0
12175;0;0;0.00595;0;0.008329;0
12176;0;0;0.00595;0;0.008329;0
12177;0;0;0.00595;0;0.008329;0
12178;0;0;0.00595;0;0.008329;0
12179;0;0;0.00595;0;0.008329;0
12180;0;0;0.00595;0;0.008329;0
12181;0;0;0.00595;0;0.008329;0
12182;0;0;0.00595;0;0.008329;0
12183;0;0;0.00595;0;0.008329;0
12184;0;0;0.00595;0;0.008329;0
12185;0;0;0.00595;0;0.008329;0
12186;0;0;0.00595;0;0.008329;0
12187;0;0;0.00595;0;0.008329;0
12188;0;0;0.00595;0;0.008329;0
12189;0;0;0.00595;0;0.008329;0
12190;0;0;0.00595;0;0.008329;0
12191;0;0;0.00595;0;0.008329;0
12192;0;0;0.00595;0;0.008329;0
12193;0;0;0.00595;0;0.008329;0
12194;0;0;0.00595;0;0.008329;0
12195;0;0;0.00595;0;0.008329;0
12196;0;0;0.00595;0;0.008329;0
12197;0;0;0.00595;0;0.008329;0
12198;0;0;0.00595;0;0.008329;0
12199;0;0;0.00595;0;0.008329;0
12200;0;0;0.00567;0;0.008329;0
12201;0;0;0.00462;0;0.008329;0
12202;0;0;0.00462;0;0.008329;0
12203;0;0;0.004182;0;0.008329;0
12204;0;0;0.003294;0;0.008329;0
12205;0;0;0.003294;0;0.008329;0
12206;0;0;0.002697;0;0.008329;0
12207;0;0;0.001968;0;0.008329;0
12208;0;0;0.001968;0;0.008329;0
12209;0;0;0.001212;0;0.008329;0
12210;0;0;0.000642;0;0.008329;0
12211;0;0;0.000606;0;0.008329;0
12212;0;0;-0.000313;0;0.008329;0
12213;0;0;-0.000684;0;0.008329;0
12214;0;0;-0.001154;0;0.008329;0
